key,old,new
AREA_RANK_REWARD_156,支援品の配給,Distribution of support goods
AREA_RANK_REWARD_157,《奇岩谷》復旧・新たな強敵が出現,"New powerful enemy at ""奇岩谷"" and area restored"
AREA_RANK_REWARD_158,《ウォリアー》のジョブマスターに紹介,"Introduction to ""Warrior"" Job Master"
AREA_RANK_REWARD_159,《東ザンドラ廃墟群》に新たな強敵が出現,"New powerful enemy at ""East Zandora Ruins"""
AREA_RANK_REWARD_160,支援品ランクアップ,Rank up of support goods
AREA_RANK_REWARD_161,封鎖エリア《湖底連絡路》開放,"Unblock area ""Lakebottom Connecting Passage"""
AREA_RANK_REWARD_162,《ザンドラ灯台》に新たな強敵が出現,"New powerful enemy at ""Zandora Lighthouse"""
AREA_RANK_REWARD_163,《呪詛の庭》に新たな強敵が出現,"New powerful enemy at ""Garden of Curses"""
AREA_RANK_REWARD_164,封鎖エリア《死王の迷宮》開放,"Unblock area ""Dead Lord's Labyrinth"""
AREA_RANK_REWARD_165,支援品ランクアップ,Rank up of support goods
AREA_RANK_REWARD_231,《ザンドラ東部》各地にある未解放のリム転移 解放,"Release ""Eastern Zandora"" Portcrystals"
AREA_RANK_REWARD_232,《屍のすすり泣く地》に新たな強敵が出現,"New powerful enemy at ""Weeping Corpse Ground"""
AREA_RANK_REWARD_233,封鎖エリア《幽玄の霊堂》開放	,"Unblock area ""Mysterious Mausoleum"""
AREA_RANK_REWARD_234,《幽玄の霊堂》に新たな強敵が出現,"New powerful enemy at ""Mysterious Mausoleum"""
AREA_RANK_REWARD_333,支援品ランクアップ,Rank up of support goods
