key,old,new
AREA_RANK_REWARD_22,支援品の配給,Distribution of support goods
AREA_RANK_REWARD_23,《隠れ浜》に新たな強敵が出現,"New powerful enemy at ""Hidden Beach"""
AREA_RANK_REWARD_24,《鳥寄せ岩》に新たな強敵が出現,"New powerful enemy at ""Birdcall Rock"""
AREA_RANK_REWARD_25,封鎖エリア《海辺の地下室》開放,"Unblock area ""Seaside Cellar"""
AREA_RANK_REWARD_26,《小鬼の野営地》に新たな強敵が出現,"New powerful enemy at ""Goblin Camp"""
AREA_RANK_REWARD_27,支援品ランクアップ,Rank up of support goods
AREA_RANK_REWARD_28,《廃村ルフロー》に新たな強敵が出現,"New powerful enemy at ""Deserted Village of Ruflow"""
AREA_RANK_REWARD_29,《青爪浜》に新たな強敵が出現,"New powerful enemy at ""Blue Claw Beach"""
AREA_RANK_REWARD_30,封鎖エリア《潮騒洞窟》開放,"Unblock area ""Roaring Tide Cave"""
AREA_RANK_REWARD_31,支援品ランクアップ,Rank up of support goods
AREA_RANK_REWARD_186,《ブリア海岸》各地にある未解放のリム転移 解放,"Release ""Breya Coast"" Portcrystals"
AREA_RANK_REWARD_187,《腐臭の溜まり場》に新たな強敵が出現,"New powerful enemy at ""Rancid Haunt"""
AREA_RANK_REWARD_188,封鎖エリア《モルトバ遺跡》開放,"Unblock area ""Moltova Ruins"""
AREA_RANK_REWARD_189,《モルトバ遺跡》に新たな強敵が出現,"New powerful enemy at ""Moltova Ruins"""
AREA_RANK_REWARD_322,支援品ランクアップ,Rank up of support goods
