key,old,new
AREA_RANK_REWARD_171,支援品の配給,Distribution of support goods
AREA_RANK_REWARD_172,封鎖エリア《さる錬金術師の家》開放,"Unblock area ""An Alchemist's Home"""
AREA_RANK_REWARD_173,《錬金研究室》に新たな強敵が出現,"New powerful enemy at ""Alchemy Laboratory"""
AREA_RANK_REWARD_174,封鎖エリア《エリクシル精製室》開放,"Unblock area ""Elixir Refining Chamber"""
AREA_RANK_REWARD_175,支援品ランクアップ,Rank up of support goods
AREA_RANK_REWARD_176,《アルケミスト》のジョブマスターに紹介,"Introduction to ""Alchemist"" Job Master"
AREA_RANK_REWARD_177,《宮殿前広場》に新たな強敵が出現,"New powerful enemy at ""Palace Plaza"""
AREA_RANK_REWARD_178,支援品ランクアップ,Rank up of support goods
AREA_RANK_REWARD_179,《メルガン・アルケミデア》に新たな強敵が出現,"New powerful enemy at ""Mergan Alchemdia"""
AREA_RANK_REWARD_180,支援品ランクアップ,Rank up of support goods
AREA_RANK_REWARD_241,《亡都メルゴダ》各地にある未解放のリム転移 解放,"Release ""Mergoda Ruins"" Portcrystals"
AREA_RANK_REWARD_242,《メルゴダ民の住居》に新たな強敵が出現,"New powerful enemy at ""Mergodan Residence"""
AREA_RANK_REWARD_243,封鎖エリア《秘匿の実験場》開放,"Unblock area ""Secret Proving Ground"""
AREA_RANK_REWARD_244,《秘匿の実験場》に新たな強敵が出現,"New powerful enemy at ""Secret Proving Ground"""
AREA_RANK_REWARD_335,支援品ランクアップ,Rank up of support goods
