key,old,new
SPOT_NAME_,ザンドラ禁域,Zandora Wastelands
SPOT_NAME_,標の祠　ザンドラ禁域,Zandora Wastelands Shrine
SPOT_NAME_,隠者の家,Hermit's House
SPOT_NAME_,双輪の谷,Twin Wheel Valley
SPOT_NAME_,バンデッドホーント,Banded Haunt
SPOT_NAME_,南メルゴダ遺跡群,South Mergoda Ruins
SPOT_NAME_,オーク残党宿営地,Orc Remnants Camp
SPOT_NAME_,黒淵谷,Black Abyss Valley
SPOT_NAME_,狂信者の潜伏地,Fanatic's Hiding Ground
SPOT_NAME_,術師の地下泉,Neophyte's Cellar
SPOT_NAME_,メルゴダ護政区,Mergoda Security District
SPOT_NAME_,メルゴダ大水網,Mergoda Flood Channels
SPOT_NAME_,旧地下実験所,Old Underground Laboratory
SPOT_NAME_,叫びの竪穴,Pit of Screams
