0,,敵の攻撃を受けそうになったら<COL ff7575><KCT ROLLING></COL>で避翻斬です！　攻撃を避けながら、魔剣で攻撃できます,"As I just taught you, set the magick sigil into the enemy, 
siphon their magick, and use that magick to fight.",ui\00_message\quest\q60300400.gmd,\quest\q60300400.arc,q60300400.arc,20
0,,敵に密着した状態から<COL ff7575><KCT SKILL_NORMAL1></COL>でバック・リープ！　高速で後方に移動します,"Don't fear closing in― if knocked back,
press <COL ff7575><KCT JUMP></COL> to recover.",ui\00_message\quest\q60300400.gmd,\quest\q60300400.arc,q60300400.arc,21
0,,ただし、魔力を１ゲージ消費します――魔力の状態は常に把握しておくように,"You've grasped the basic maneuvers.
The tactics trial ends here.
Take the 'High Scepter's Mark' inside
and return to the temple.",ui\00_message\quest\q60300400.gmd,\quest\q60300400.arc,q60300400.arc,22
0,,魔力が１スタック以上溜まってきたら<COL ff7575><KCT OVER_BRADE></COL>でルイン・ブレード！,"Attacking enemies marked with magick seals causes 
the seals to grow, increasing the amount of 
magick obtained from enemies.",ui\00_message\quest\q60300400.gmd,\quest\q60300400.arc,q60300400.arc,23
0,,バック・リープを発動後に再度<COL ff7575><KCT SKILL_NORMAL1></COL>を押すことで、今度は敵に高速で接近することもできます,Try that with the big enemy in the back.,ui\00_message\quest\q60300400.gmd,\quest\q60300400.arc,q60300400.arc,24
0,,それでは、最後の仕上げとして大型敵を倒してきなさい,"Test what you've learned so far
and accumulate enough magick.",ui\00_message\quest\q60300400.gmd,\quest\q60300400.arc,q60300400.arc,25
0,,今教えた通り、敵に魔印を刻み、魔力を吸い取り、その魔力を使って戦うのです,"As I just taught you, set the magick sigil into the enemy, 
siphon their magick, and use that magick to fight.",ui\00_message\quest\q60300400.gmd,\quest\q60300400.arc,q60300400.arc,26
0,,敵に近付くのを恐れてはいけません――吹き飛ばされたら<COL ff7575><KCT JUMP></COL>で受け身を取るといいでしょう,"Don't fear closing in― if knocked back,
press <COL ff7575><KCT JUMP></COL> to recover.",ui\00_message\quest\q60300400.gmd,\quest\q60300400.arc,q60300400.arc,27
0,,"基本的な立ち回りは理解できたでしょう
戦術試練とやらはこれで終了です
奥にある＜魔剣の証＞を受け取り
神殿へ戻ってください","You've grasped the basic maneuvers.
The tactics trial ends here.
Take the 'High Scepter's Mark' inside
and return to the temple.",ui\00_message\quest\q60300400.gmd,\quest\q60300400.arc,q60300400.arc,28
0,,魔印を施した敵を攻撃することで、魔印が成長し、敵から得られる魔力が多くなっていきます,"Attacking enemies marked with magick seals causes 
the seals to grow, increasing the amount of 
magick obtained from enemies.",ui\00_message\quest\q60300400.gmd,\quest\q60300400.arc,q60300400.arc,29
0,,奥の大型敵でそれを試してみてください,Try that with the big enemy in the back.,ui\00_message\quest\q60300400.gmd,\quest\q60300400.arc,q60300400.arc,30
0,,今までに教えたことを試し、魔力を一定値まで溜めてもらいましょうか,"Test what you've learned so far
and accumulate enough magick.",ui\00_message\quest\q60300400.gmd,\quest\q60300400.arc,q60300400.arc,31
0,,"――そういえば、覚者さまは
ハイセプターとして活躍していらっしゃるとか","Now that I think of it, they say
you're working as a High Scepter.",ui\00_message\quest\q60300401.gmd,\quest\q60300401.arc,q60300401.arc,0
0,,"ハイセプターの戦闘術といえば、我が国では
一子相伝の技術――選ばれた者のみが
ただ一人の王に仕えるために磨くものです","The High Scepter's combat arts are,
in our kingdom, techniques passed
to a single heir - refined only by
the chosen to serve their sole sovereign.",ui\00_message\quest\q60300401.gmd,\quest\q60300401.arc,q60300401.arc,1
0,,"その戦闘術を覚者さまが
使っていらっしゃるのはとても不思議ですが――","Strange indeed to see the Arisen
wield these combat arts...",ui\00_message\quest\q60300401.gmd,\quest\q60300401.arc,q60300401.arc,2
0,,"ですが、もしさらに技術を磨きたいと
思われたなら、クレス女王のハイセプター
キルスティ師にお会いになってはいかがでしょう","But if you wish to further refine your skills, 
you should meet with Master Kirsty, 
the High Scepter of Queen Cress.",ui\00_message\quest\q60300401.gmd,\quest\q60300401.arc,q60300401.arc,3
0,,"もしさらにハイセプターの技術を磨きたいと
思われたなら、クレス女王のハイセプター
キルスティ師にお会いになってはいかがでしょう","If you wish to further refine your 
High Scepter skills, you should meet with 
Master Kirsty, the High Scepter of Queen Cress.",ui\00_message\quest\q60300401.gmd,\quest\q60300401.arc,q60300401.arc,4
0,,"ん？
ただ顔を見せに来たわけじゃなさそうだね","Hm?
You've got a reason for
coming here, haven't you?",ui\00_message\quest\q60300401.gmd,\quest\q60300401.arc,q60300401.arc,5
