"key","old","new"
"q00030420_00_87","紡ぎし望み","Spun Together Hope"
"q00030420_00_87","アッカーシェランに現れる滅びの渦から
火竜とその大陸を救う","Save the Fire Dragon and its continent from the 
Vortex of Stagnation that appeared in Acre Selund."
"q00030420_00_5058","アッカーシェランへ向かう","Head to Acre Selund"
"q00030420_00_5211","ネド王子の座す王宮層へ向かう","Head to the royal layer where Prince Nedo sits."
"q00030420_00_5007","ネドと話す","Speak with Nedo"
"q00030420_00_5194","展望城の港からメガドを望む丘で待つクインタスの元へ向かう","Head towards Quintus who waits on the hill 
overlooking Megado from 
the Lookout Castle's port."
"q00030420_00_5008","フェルヤナ荒原のメフィテへ向かい黒剣を探す","Head towards Mephite in the Feryana Wilderness 
and search for the Black Sword."
"q00030420_00_5195","この先へ進み黒剣を探す","Proceed ahead and search for the Black Sword."
"q00030420_00_5009","魔物を倒し黒剣を破壊する","Defeat the enemy and destroy the Black Sword."
"q00030420_00_5010","ベルタと話す","Speak with Bertha"
"q00030420_00_5011","ダクレイム砦へ向かい黒剣を探す","Head towards Dacreim Fortress and search for the 
Black Sword."
"q00030420_00_5012","魔物を倒し黒剣を破壊する","Defeat the enemy and destroy the Black Sword."
"q00030420_00_5013","メイロワと話す","Speak with Meirova"
"q00030420_00_5014","悪しき竜のねぐらへ向かい黒剣を探す","Head towards the Evil Dragon's Roost and search 
for the Black Sword."
"q00030420_00_5015","魔物を倒し黒剣を破壊する","Defeat the enemy and destroy the Black Sword."
"q00030420_00_5016","ジリアンと話す","Speak with Gillian"
"q00030420_00_5036","渦に呑みこまれようとしている王都メガドへ向かう","Head to the Royal Capital Megado 
that is being engulfed by a vortex."
"q00030420_00_5051","レスタニアに帰還し白竜神殿のトラバースの元へ向かう","Return to Lestania and head to 
Travers at the White Dragon Temple."
"q00030420_00_5052","トラバースから大竜晶破壊戦：奪われた王宮を受諾してクリアする","Clear 
""The Great Dragon Crystal War: Captured Palace"" 
by accepting the challenge from Travers."
"q00030420_00_5006","トラバースに報告する","Report to Travers"
"q00030420_00_5053","王都メガド回廊前で待つ覚者隊の元へ向かう","Head towards the location of the former 
Arisen Corps, 
waiting in front of the Megado Corridor 
in the royal capital."
"q00030420_00_5062","メガド王宮層に出現したゲートの場所へ向かう","Head towards the location of the gate that 
appeared in the Megado Royal Palace layer."
"q00030420_00_5063","遭遇した魔物を倒す","Defeat the encountered demons"
"q00030420_00_5073","ガルドリンと話す","Speak with Gurdolin"
"q00030420_00_5074","滅びの渦へ突入する","Plunge into the Vortex of Stagnation."
"q00030420_00_5075","滅びの渦の魔物を倒す","Defeat the demons of the Vortex of Stagnation."
"q00030420_00_5076","ネドと話す","Speak with Nedo"
"q00030420_00_5077","レスタニアに帰還しジョゼフに報告する","Return to Lestania and report to Joseph"
