"key","old","new"
"q00000012_00_12","闇を纏う娘","The Girl Clad in Darkness"
"q00000012_00_12","再び姿を消したメイリーフを捜索し保護する","Search for and rescue Mayleaf, 
who has disappeared again."
"q00000012_00_993","白竜神殿のパメラから話を聞く","Hear what Pamela has to say in the White Dragon Temple"
"q00000012_00_994","情報をもとにリンウッドへ向かう","Head to Lynwood to find more information"
"q00000012_00_1545","ミスリウ森林深部のクリスティーヌから情報を得る","Gather word from Christine in Mysree Grove"
"q00000012_00_1546","ミスリウ森林深部のワールドクエストを1個クリアする","Complete one Mysree Grove World Quest"
"q00000012_00_1547","クリスティーヌに報告する","Report to Christine"
"q00000012_00_995","情報をもとにイニアス湖南東にある小島の方へ向かう","Based on the information head to the small island southeast of the Lake Inias"
"q00000012_00_996","襲撃者を撃退する","Defeat the encountered enemy"
"q00000012_00_997","謁見の間のジョゼフに経緯を報告する","Report back to Joseph in the Audience Chamber"
