"key","old","new"
"q00000013_00_13","奪われた心","The Stolen Heart"
"q00000013_00_13","さらわれたメイリーフを奪還する","Recover the kidnapped Mayleaf"
"q00000013_00_998","レオから情報を得る","Gather word from Leo"
"q00000013_00_1209","目的地をレオから再確認する","Reconfirm the destination from Leo"
"q00000013_00_999","グリッテン砦のスケルツォから情報を得る","Gather word from Scherzo in Gritten Fort"
"q00000013_00_1548","禊の神殿へ向かう","Head to the Temple of Purification"
"q00000013_00_1496","２Fにある制御室の鍵を探す","Find the key to the control room on the second floor"
"q00000013_00_1549","鍵を使って制御室内から滝を止める","Turn off the flow of water from the control room"
"q00000013_00_1497","滝の先へ進む","Go to the location behind the waterfall"
"q00000013_00_1000","謎の誘拐犯を撃退する","Defeat the mysterious abductor"
"q00000013_00_1001","禊の神殿入口で合流する","Go to the entrance of the Temple of Purification"
"q00000013_00_1002","謁見の間のレオに経緯を報告する","Report back to Leo in the Audience Chamber"
