"key","old","new"
"q10300103_00_8","食料調達への道","Path to Food Procurement"
"q10300103_00_8","元気を取り戻したキャリーと
再び砦の外へ行き食料を探す","Carrie, who regained her energy,
goes outside the fortress once again
to search for provisions."
"q10300103_00_3390","準備ができたら<NPC 580>に話しかける","When ready speak with <NPC 580>"
"q10300103_00_3458","<NPC 580>に話しかける","Speak with <NPC 580>"
"q10300103_00_3464","遭遇した魔物から<NPC 580>を守る","Defend <NPC 580> from the encountered enemy"
"q10300103_00_3459","<NPC 580>の探索に付き添う","Accompany the search of <NPC 580>"
"q10300103_00_3460","<NPC 580>の無事を確認する","Check <NPC 580>'s safety"
"q10300103_00_3461","<NPC 580>に話しかける","Speak with <NPC 580>"
"q10300103_00_3462","遭遇した魔物から<NPC 580>を守る","Defend <NPC 580> from the encountered enemy"
"q10300103_00_3463","<NPC 580>の無事を確認する","Check <NPC 580>'s safety"
"q10300103_00_3456","<NPC 580>に話しかける","Speak with <NPC 580>"
"q10300103_00_3705","<STG 448>にいる<NPC 580>に話しかける","Speak with <NPC 580> at <STG 448>"
