"key","old","new"
"q00020190_00_51","勇敢なる足跡","Gallant Footsteps"
"q00020190_00_51","セシリーの父親を追って
彼らが向かった場所を目指す","Follow Cecily's father,
aiming for the place they headed to."
"q00020190_00_2103","モルフォールへ行きセシリーと話す","Head to Morfaul and speak with Cecily"
"q00020190_00_2122","ガラダの行先についてアルトフェイルから話を聞く","Hear what Arthfael has to say regarding Gearóid's destination"
"q00020190_00_2104","ファーラナ平原の関所からキンガル峡谷へ向かう","Head to the Kingal Canyon from the Farana Plains's border checkpoint"
"q00020190_00_2123","グリンデュアへ向かい集落にある礎を解放する","Head towards Glyndwr and activate the 
portcrystal in the village."
"q00020190_00_2453","グリンデュアのエリアマスターのキアランを訪ねる","Visit Ciarán, the area master of Glyndwr"
"q00020190_00_2105","ガラダの向かった＜シェドレアン大神殿＞へ行く","Go to the <Shadolean Great Temple> 
that Gearóid headed towards."
"q00020190_00_2124","セシリーと話す","Speak with Cecily"
"q00020190_00_2106","ガラダを探す","Search for Gearóid"
"q00020190_00_2107","モルフォールへ戻りガラダの容態を確かめる","Return to Morfaul and check Gearóid's condition."
"q00020190_00_2108","謁見の間に戻りジョゼフに報告する","Return to the Audience Chamber and report to Joseph"
