"key","old","new"
"q00030200_00_71","王都の決戦","The Final Battle of the Royal Capital"
"q00030200_00_71","解放軍と共に王都メガドへ侵攻し
黒騎士が奪いし白竜の竜力を取り戻す","Invade the royal capital Megado with the 
Liberation Army and reclaim the dragon force 
stolen by the Black Knight."
"q00030200_00_3914","展望城へ向かう","Head to the Lookout Castle"
"q00030200_00_3915","メガド居住層へ向かう","Head to the Megado residential level"
"q00030200_00_3916","ジリアンと話す","Speak with Gillian"
"q00030200_00_3917","メイロワ将軍に続きメガド回廊へ突入する","Storm into the Megado Corridor with General Meirova"
"q00030200_00_3918","メガド回廊を抜け王宮層を目指す","Leave the Megado Corridor and head for the royal palace level"
"q00030200_00_3919","先行していたメイロワと合流し戦況を確認する","Rendezvous with the leading Meirova and check situation"
"q00030200_00_3920","王宮層へ向かい黒騎士を探す","Head towards the royal palace and 
search for the Black Knight."
"q00030200_00_3921","召喚された魔物を討伐する","Defeat the summoned demons"
"q00030200_00_3922","黒騎士を倒す","Defeat the Black Knight"
"q00030200_00_3923","レスタニアに帰還する","Return to Lestania"
