"key","old","new"
"q00020230_00_55","復活の条件","Restoration Requirements"
"q00020230_00_55","原始の雫を探し求め、峡谷の奥地へ向かう","Head to the back of the canyon and search for the
primeval drops"
"q00020230_00_2158","始まりの洞へ向かう","Head to the Hollow of Beginnings"
"q00020230_00_2159","ガラダと話す","Speak with Gearóid"
"q00020230_00_2157","＜原始の雫＞を探すためキンガル峡谷の奥地へ向かう","Head to the back of the Kingal Canyon and search for the ""Primeval Drops"""
"q00020230_00_2160","魔物を討伐する","Defeat the demons"
"q00020230_00_2162","開いた洞窟の奥へ向かう","Head into the open cave"
"q00020230_00_2163","＜原始の雫＞を入手する","Obtain ""Primeval Drops"""
"q00020230_00_2161","始まりの洞へ戻る","Return to the Hollow of Beginnings"
"q00020230_00_2165","ロイグに憑依した黒騎士を倒す","Defeat the Black Knight who possessed Loeg"
"q00020230_00_2164","謁見の間に戻り白竜と話す","Return to the Audience Chamber and speak with the White Dragon"
