"key","old","new"
"q00030430_00_88","白竜の覚者","The White Dragons' Arisen"
"q00030430_00_88","レスタニアに現れた滅びの渦に対処するために
ファビオの元へ向かう","To deal with the vortex of stagnation that 
appeared in Lestania, 
head towards Fabio's."
"q00030430_00_5024","ダウ渓谷のジンゲンにいるファビオの元へ向かう","Head to Fabio's location in Jingen 
in the Dowe Valley."
"q00030430_00_5025","エルテ・ディナンに向かい黒剣を探す","Head to Erte Deenan and search for the 
Black Sword."
"q00030430_00_5026","魔物を倒し黒剣を破壊する","Defeat the enemy and destroy the Black Sword."
"q00030430_00_5198","リングディールと話す","Speak with Ringdeel"
"q00030430_00_5027","ガルドノック砦に向かい仲間を探す","Head to Gardnox Fortress and search 
for your comrades."
"q00030430_00_5028","エリオット達と合流する","Rendezvous with Elliot"
"q00030430_00_5029","黒剣とハインツ率いる騎士団を探す","Search for the Black Sword and the 
Knights led by Heinz."
"q00030430_00_5030","魔物を倒し黒剣を破壊する","Defeat the enemy and destroy the Black Sword."
"q00030430_00_5031","ハインツと話す","Speak with Heinz"
"q00030430_00_5032","ゲルト団長が囮役を買った禊の神殿へ向かう","Head to the Temple of Purification, 
where Gerd is acting as a decoy."
"q00030430_00_5120","淀みの渦へ向かう","Head to the Vortex of Stagnation"
"q00030430_00_5033","黒騎士の幻影を倒し黒剣を破壊する","Defeat the illusion of the Black Knight and 
destroy the Black Sword."
"q00030430_00_5034","ゲルトと話す","Speak with Gerd"
"q00030430_00_5035","ヴァネッサ率いる白翼覚者隊の待つドリード城へ向かう","Head towards Dreed Castle, 
where Vanessa leads the White Wings Arisen Corps."
"q00030430_00_5054","白竜神殿のトラバースの元へ向かう","Head to Travers in the White Dragon Temple"
"q00030430_00_5055","トラバースから大竜晶破壊戦：主無き古城を受諾してクリアする","Clear 
""The Great Dragon Crystal War: 
Castle with No Lord"" 
by accepting the challenge from Travers."
"q00030430_00_5056","トラバースに報告する","Report to Travers"
"q00030430_00_5057","ドリード城で待つスケルツォの元へ向かう","Head towards Scherzo waiting at Dreed Castle."
"q00030430_00_5065","ドリード城内に出現したゲートの場所へ向かう","Head towards the location of the gate that 
appeared in Dreed Castle."
"q00030430_00_5066","遭遇した魔物を倒す","Defeat the encountered demons"
"q00030430_00_5078","ヴァネッサと話す","Speak with Vanessa"
"q00030430_00_5079","滅びの渦へ突入する","Plunge into the Vortex of Stagnation."
"q00030430_00_5080","黒騎士を倒す","Defeat the Black Knight"
"q00030430_00_5081","ヴァネッサと話す","Speak with Vanessa"
"q00030430_00_5082","白竜神殿に帰還しジョゼフに報告する","Return to the White Dragon Temple and report to Joseph"
