"key","old","new"
"q00030050_00_63","生き残りし村","Survivors Village"
"q00030050_00_63","盗賊と行動を共にするネド王子の
行方を探る","Find out the whereabouts of Prince Nedo, 
who is working with the bandits."
"q00030050_00_2846","ティネス砦へ向かう","Head to Fort Thines"
"q00030050_00_2847","西門の関所を抜けロスギルの村へ向かう","Head through the west checkpoint gate to the village of Rothgill"
"q00030050_00_2848","西門の関所を監視する敵を殲滅する","Eliminate the enemies guarding the West Gate."
"q00030050_00_2849","関所を抜けロスギルの村へ向かう","Head through the checkpoint to the village of Rothgill"
"q00030050_00_2850","メイロワと話す","Speak with Meirova"
"q00030050_00_2851","ロスギル近辺にできた魔物の巣窟へ向かう","Head to ロスギル近辺にできた魔物の巣窟"
"q00030050_00_2852","遭遇した敵を殲滅する","Defeat the enemy encountered"
"q00030050_00_2853","ロスギルの村へ戻りイェルハルドと話す","Return to Rothgill village and speak with Gerhard"
"q00030050_00_2854","メイロワと話す","Speak with Meirova"
"q00030050_00_3012","拠点の礎を解放する","Activate the portcrystal of the Hall."
"q00030050_00_2855","レスタニアに帰還しジョゼフに報告する","Return to Lestania and report to Joseph"
