"key","old","new"
"q00020110_00_40","異郷の光","A Strange Land's Light"
"q00020110_00_40","ロイグの案内する新たな上陸場所から
魔赤島を探索する","Explore Bloodbane Isle from the new landing
site with Loeg as your guide"
"q00020110_00_1752","ガルドリンと話をする","Speak to Gurdolin"
"q00020110_00_1751","魔赤島へ渡るため港洞のゼルキンと話をする","Head to the Cave Harbor and speak to Zerkin in order to cross to Bloodbane Isle"
"q00020110_00_1761","桟橋から船で魔赤島・絶崖へ渡る","Travel to Bloodbane Isle Precipice"
"q00020110_00_1789","セシリーと話をする","Speak to Cecily"
"q00020110_00_1750","島の光り輝く光源を目指す","Head for the source of the bright light over the island"
"q00020110_00_1790","洞窟内を探索する","Explore the cave"
"q00020110_00_1749","遭遇した敵を討伐する","Defeat the encountered enemy"
"q00020110_00_1748","洞窟を抜け島の光り輝く光源を目指す","Leave the cave and head for the source of the bright light over the island"
"q00020110_00_1747","エリオットと話をする","Speak to Elliot"
"q00020110_00_1746","謁見の間に戻りジョゼフに報告する","Return to the Audience Chamber and report to Joseph"
