"key","old","new"
"q00000016_00_16","友の来訪","A Friendly Visit"
"q00000016_00_16","ガルドノック砦に向かい
キースヒルトの命の器を奪還する","Head to Gardnox Fortress
to retrieve the Vessel of Life
from Kieshildt."
"q00000016_00_1014","ドラワンの村でガルドノック砦への侵入方法を調べる","Go to Drawan Village and find out how to enter Gardnox Fortress"
"q00000016_00_1553","ドラワン組合宿にいるサニーから話を聞く","Hear what Sunny has to say in the Sleeping Wolf Inn"
"q00000016_00_1015","オークの溜まり場へ向かう","Head to the Orcs' location"
"q00000016_00_1016","オークを倒し鍵を奪う","Defeat the Orcs to obtain the key to the fortress"
"q00000016_00_1554","ガルドノック砦の鍵を拾う","Pick up the key to Gardnox Fortress"
"q00000016_00_1017","鍵を使いガルドノック砦に侵入する","Break into Gardnox Fortress by using the key"
"q00000016_00_1018","砦中心部への侵入方法を調べる","Find a way to enter the heart of the fortress"
"q00000016_00_1555","砦内の正門を開けるレバーを全て操作する","Use the levers to open the main gate of the fortress"
"q00000016_00_1556","命の器を探すため正門の奥へ向かう","Head to the back of the main gate and search for the Vessel of Life"
"q00000016_00_1019","モゴックを撃破する","Defeat Mogok"
"q00000016_00_1020","謁見の間のレオに経緯を報告する","Report back to Leo in the Audience Chamber"
