"key","old","new"
"q00000015_00_15","いにしえに帰る","Return to Yore"
"q00000015_00_15","エルフの古都エルテ・ディナンに向かい
キースヒルトを救出する","Head to the ancient elven city of Erte Deenan
to rescue Kieshildt."
"q00000015_00_1009","秘弓師の住居にいるロンドジールから情報を聞く","Hear information from Rondejeel at the Secret Bowmaker's Home"
"q00000015_00_1552","キースヒルトを追っているオークを探し出す","Find the Orcs pursuing Kieshildt"
"q00000015_00_1010","遭遇したオーク軍を撃破する","Eliminate the Orcs encountered"
"q00000015_00_1011","エルテ・ディナン中心部へ向かう","Head into the heart of Erte Deenan"
"q00000015_00_1550","「ディナンの古鍵」を手に入れる","Obtain the ""Ancient Deenan Key"""
"q00000015_00_1551","入手した鍵を使って先に進む","Proceed with the key obtained"
"q00000015_00_1012","オーク軍を掃討する","Finish off the Orc forces"
"q00000015_00_1013","謁見の間のジョゼフに経緯を報告する","Report back to Joseph in the Audience Chamber"
