454,ACHIEVEMENT_INFO_1384,ハンターのジョブレベルが15になった,Lvl 15 Hunter,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,454,,Achievement Info
455,ACHIEVEMENT_INFO_1385,ハンターのジョブレベルが16になった,Lvl 16 Hunter,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,455,,Achievement Info
456,ACHIEVEMENT_INFO_1386,ハンターのジョブレベルが17になった,Lvl 17 Hunter,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,456,,Achievement Info
457,ACHIEVEMENT_INFO_1387,ハンターのジョブレベルが18になった,Lvl 18 Hunter,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,457,,Achievement Info
458,ACHIEVEMENT_INFO_1388,ハンターのジョブレベルが19になった,Lvl 19 Hunter,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,458,,Achievement Info
459,ACHIEVEMENT_INFO_1389,ハンターのジョブレベルが20になった,Lv. 20 Hunter,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,459,,Achievement Info
460,ACHIEVEMENT_INFO_1390,ハンターのジョブレベルが21になった,Lv. 21 Hunter,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,460,,Achievement Info
461,ACHIEVEMENT_INFO_1391,ハンターのジョブレベルが22になった,Lvl 22 Hunter,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,461,,Achievement Info
462,ACHIEVEMENT_INFO_1392,ハンターのジョブレベルが23になった,Lv. 23 Hunter,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,462,,Achievement Info
463,ACHIEVEMENT_INFO_1393,ハンターのジョブレベルが24になった,Lv. 24 Hunter,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,463,,Achievement Info
464,ACHIEVEMENT_INFO_1394,ハンターのジョブレベルが25になった,Lvl 25 Hunter,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,464,,Achievement Info
465,ACHIEVEMENT_INFO_1395,ハンターのジョブレベルが26になった,Lv. 26 Hunter,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,465,,Achievement Info
466,ACHIEVEMENT_INFO_1396,ハンターのジョブレベルが27になった,Lvl 27 Hunter,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,466,,Achievement Info
467,ACHIEVEMENT_INFO_1397,ハンターのジョブレベルが28になった,Lvl 28 Hunter,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,467,,Achievement Info
