19,q10300302_00_3601,<NPC 580>を守りながら辺りを探索する,Explore the area while protecting <NPC 580>,ui\00_message\quest_info\q10300302_00.gmd,\quest\q10300302.arc,q10300302.arc,19,Carrie
20,q10300302_00_3602,<NPC 580>と話し、ピレモスへ行く,Talk to <NPC 580> and go to Piremoth,ui\00_message\quest_info\q10300302_00.gmd,\quest\q10300302.arc,q10300302.arc,20,Carrie
21,q10300302_00_3603,<NPC 580>と話す,Speak with <NPC 580>,ui\00_message\quest_info\q10300302_00.gmd,\quest\q10300302.arc,q10300302.arc,21,Carrie
22,q10300302_00_3604,未使用,Unused,ui\00_message\quest_info\q10300302_00.gmd,\quest\q10300302.arc,q10300302.arc,22,Carrie
23,q10300302_00_3605,<NPC 580>と話し、次の目標地点を決める,Talk to <NPC 580> to determine the next target location.,ui\00_message\quest_info\q10300302_00.gmd,\quest\q10300302.arc,q10300302.arc,23,Carrie
24,q10300302_00_3606,<NPC 580>と話す,Speak with <NPC 580>,ui\00_message\quest_info\q10300302_00.gmd,\quest\q10300302.arc,q10300302.arc,24,Carrie
25,q10300302_00_3607,未使用,Unused,ui\00_message\quest_info\q10300302_00.gmd,\quest\q10300302.arc,q10300302.arc,25,Carrie
26,q10300302_00_3608,<NPC 580>と話す,Speak with <NPC 580>,ui\00_message\quest_info\q10300302_00.gmd,\quest\q10300302.arc,q10300302.arc,26,Carrie
27,q10300302_00_3609,<NPC 580>と話し、辺りを探索する,Talk to <NPC 580> and explore the area,ui\00_message\quest_info\q10300302_00.gmd,\quest\q10300302.arc,q10300302.arc,27,Carrie
28,q10300302_00_3610,<NPC 580>と話し、辺りを探索する,Talk to <NPC 580> and explore the area,ui\00_message\quest_info\q10300302_00.gmd,\quest\q10300302.arc,q10300302.arc,28,Carrie
29,q10300302_00_3611,遭遇した魔物から<NPC 580>を守る,Defend <NPC 580> from the encountered enemy,ui\00_message\quest_info\q10300302_00.gmd,\quest\q10300302.arc,q10300302.arc,29,Carrie
30,q10300302_00_3612,未使用,Unused,ui\00_message\quest_info\q10300302_00.gmd,\quest\q10300302.arc,q10300302.arc,30,Carrie
31,q10300302_00_3706,未使用,Unused,ui\00_message\quest_info\q10300302_00.gmd,\quest\q10300302.arc,q10300302.arc,31,Carrie
32,q10300302_00_3767,<NPC 580>と話し、檻の状況を確認する,Talk to <NPC 580> and check the conditions of the cage.,ui\00_message\quest_info\q10300302_00.gmd,\quest\q10300302.arc,q10300302.arc,32,Carrie
33,q10300302_00_3770,探索場所から避難する,Evacuate from the exploration site.,ui\00_message\quest_info\q10300302_00.gmd,\quest\q10300302.arc,q10300302.arc,33,Carrie
0,q10300303_00_18,追跡の果てに―,To the End of the Pursuit,ui\00_message\quest_info\q10300303_00.gmd,\quest\q10300303.arc,q10300303.arc,0,Carrie
1,q10300303_00_18,"キャリーと共に
ピレモスへ最後の食料を運ぶ","Bring the last food to
Piremoth with Carrie",ui\00_message\quest_info\q10300303_00.gmd,\quest\q10300303.arc,q10300303.arc,1,Carrie
2,q10300303_00_3432,準備ができたら<NPC 580>に話しかける,When ready speak with <NPC 580>,ui\00_message\quest_info\q10300303_00.gmd,\quest\q10300303.arc,q10300303.arc,2,Carrie
3,q10300303_00_3433,<NPC 580>に話しかける,Speak with <NPC 580>,ui\00_message\quest_info\q10300303_00.gmd,\quest\q10300303.arc,q10300303.arc,3,Carrie
4,q10300303_00_3434,遭遇した魔物から<NPC 580>を守る,Defend <NPC 580> from the encountered enemy,ui\00_message\quest_info\q10300303_00.gmd,\quest\q10300303.arc,q10300303.arc,4,Carrie
5,q10300303_00_3435,<NPC 580>の無事を確認する,Check <NPC 580>'s safety,ui\00_message\quest_info\q10300303_00.gmd,\quest\q10300303.arc,q10300303.arc,5,Carrie
6,q10300303_00_3437,<NPC 677>たちを探す,Search for <NPC 677> and their companions.,ui\00_message\quest_info\q10300303_00.gmd,\quest\q10300303.arc,q10300303.arc,6,Carrie
7,q10300303_00_3440,<NPC 580>の無事を確認する,Check <NPC 580>'s safety,ui\00_message\quest_info\q10300303_00.gmd,\quest\q10300303.arc,q10300303.arc,7,Carrie
9,q10300303_00_3441,<NPC 2802>に支援完了を報告する,Report completion to <NPC 2802>,ui\00_message\quest_info\q10300303_00.gmd,\quest\q10300303.arc,q10300303.arc,9,Carrie
10,q10300303_00_3442,<NPC 580>に話しかけて砦に戻る,Speak with <NPC 580> and return to the fort,ui\00_message\quest_info\q10300303_00.gmd,\quest\q10300303.arc,q10300303.arc,10,Carrie
11,q10300303_00_3443,<NPC 580>に話しかける,Speak with <NPC 580>,ui\00_message\quest_info\q10300303_00.gmd,\quest\q10300303.arc,q10300303.arc,11,Carrie
12,q10300303_00_3444,大食堂にあやしいやつがいないか探す,Look for suspicious people in the dining hall,ui\00_message\quest_info\q10300303_00.gmd,\quest\q10300303.arc,q10300303.arc,12,Carrie
13,q10300303_00_3445,<NPC 580>に事情を話す,Explain the situation to <NPC 580>,ui\00_message\quest_info\q10300303_00.gmd,\quest\q10300303.arc,q10300303.arc,13,Carrie
8,q10300303_00_3539,<NPC 580>に話しかける,Speak with <NPC 580>,ui\00_message\quest_info\q10300303_00.gmd,\quest\q10300303.arc,q10300303.arc,8,Carrie
0,q10300400_00_19,盗賊団のアジトに食糧を―《甘口》,"""Sweet"" Food for the Bandit Group Hideout",ui\00_message\quest_info\q10300400_00.gmd,\quest\q10300400.arc,q10300400.arc,0,Carrie
1,q10300400_00_19,,,ui\00_message\quest_info\q10300400_00.gmd,\quest\q10300400.arc,q10300400.arc,1,
10,q10300400_00_3489,キャリーに報告する（仮）,Unused,ui\00_message\quest_info\q10300400_00.gmd,\quest\q10300400.arc,q10300400.arc,10,Carrie
2,q10300400_00_3490,目的地を選択する（仮）,Unused,ui\00_message\quest_info\q10300400_00.gmd,\quest\q10300400.arc,q10300400.arc,2,Carrie
4,q10300400_00_3491,最初の地点で会話する（仮）,Unused,ui\00_message\quest_info\q10300400_00.gmd,\quest\q10300400.arc,q10300400.arc,4,Carrie
6,q10300400_00_3492,２番目の地点で会話する（仮）,Unused,ui\00_message\quest_info\q10300400_00.gmd,\quest\q10300400.arc,q10300400.arc,6,Sly
8,q10300400_00_3493,３番目の地点で会話する（仮）,Unused,ui\00_message\quest_info\q10300400_00.gmd,\quest\q10300400.arc,q10300400.arc,8,Carrie
9,q10300400_00_3494,盗賊団の人に報告する（仮）,Unused,ui\00_message\quest_info\q10300400_00.gmd,\quest\q10300400.arc,q10300400.arc,9,Carrie
11,q10300400_00_3495,キャリーに確認する（仮）,Unused,ui\00_message\quest_info\q10300400_00.gmd,\quest\q10300400.arc,q10300400.arc,11,Carrie
3,q10300400_00_3561,最初の地点で目的をこなす（仮）,Unused,ui\00_message\quest_info\q10300400_00.gmd,\quest\q10300400.arc,q10300400.arc,3,Carrie
5,q10300400_00_3562,２番目の地点で目的をこなす（仮）,Unused,ui\00_message\quest_info\q10300400_00.gmd,\quest\q10300400.arc,q10300400.arc,5,Sly
7,q10300400_00_3563,３番目の地点で目的をこなす（仮）,Unused,ui\00_message\quest_info\q10300400_00.gmd,\quest\q10300400.arc,q10300400.arc,7,Sly
12,q10300400_00_3579,A地点でイベント（仮）,Unused,ui\00_message\quest_info\q10300400_00.gmd,\quest\q10300400.arc,q10300400.arc,12,Carrie
13,q10300400_00_3580,A地点で採取（仮）,Unused,ui\00_message\quest_info\q10300400_00.gmd,\quest\q10300400.arc,q10300400.arc,13,Carrie
14,q10300400_00_3581,B地点で戦闘（仮）,Unused,ui\00_message\quest_info\q10300400_00.gmd,\quest\q10300400.arc,q10300400.arc,14,Carrie
15,q10300400_00_3582,B地点で会話（仮）,Unused,ui\00_message\quest_info\q10300400_00.gmd,\quest\q10300400.arc,q10300400.arc,15,Carrie
16,q10300400_00_3583,B地点で会話（仮）,Unused,ui\00_message\quest_info\q10300400_00.gmd,\quest\q10300400.arc,q10300400.arc,16,Carrie
17,q10300400_00_3584,C地点で様子をうかがう（仮）,Unused,ui\00_message\quest_info\q10300400_00.gmd,\quest\q10300400.arc,q10300400.arc,17,Carrie
