0,,どうか、よろしくお願いします,"Please, I'm counting on you.",ui\00_message\event\st0120\ev030.gmd,\event\st0120\st0120ev030.arc,st0120ev030.arc,12,
0,,"フィンダムは毒に侵され――
病に倒れかけた大地だった","Phindym was poisoned, the land on the verge of
falling ill.",ui\00_message\event\st0120\ev030.gmd,\event\st0120\st0120ev030.arc,st0120ev030.arc,13,
0,,"レスタニアから渡った覚者たちは
フィンダムの覚者を助け、戦い――","Arisen who ventured from Lestania came to fight
alongside Arisen of Phindym.",ui\00_message\event\st0120\ev030.gmd,\event\st0120\st0120ev030.arc,st0120ev030.arc,14,
0,,ついに、大地を癒やす手段を手に入れた,"Finally, they obtained a means to heal the land.",ui\00_message\event\st0120\ev030.gmd,\event\st0120\st0120ev030.arc,st0120ev030.arc,15,
0,,そしてフィンダムの未来を託されし覚者――,"And thus, the Arisen entrusted with the future of
Phindym—",ui\00_message\event\st0120\ev030.gmd,\event\st0120\st0120ev030.arc,st0120ev030.arc,16,
0,,"セシリーは《原始の雫》について学び
やがて来る、治療の時を待った","Cecily learned about the ""Primeval Drops"" and
waited for the moment of healing to come.",ui\00_message\event\st0120\ev030.gmd,\event\st0120\st0120ev030.arc,st0120ev030.arc,17,
0,,"我々が""精霊の地""と呼んでいるこの先の
土地について説明しておこう","Let me describe the land beyond, that we call
""The Spirit Land"".",ui\00_message\event\st0120\ev035.gmd,\event\st0120\st0120ev035.arc,st0120ev035.arc,0,
0,,"""精霊の地""とは芯なる樹へと続く、樹層一帯
自由に出入りできるのは竜だけだ","The ""Spirit Land"" is the area around the
surrounding the Core Tree, which extends to the
canopy.
Only dragons can enter and leave freely.",ui\00_message\event\st0120\ev035.gmd,\event\st0120\st0120ev035.arc,st0120ev035.arc,1,
0,,"我々が出入りするあの門も
普段は、固く閉じてある","That gate where we enter and exit is usually
tightly sealed.",ui\00_message\event\st0120\ev035.gmd,\event\st0120\st0120ev035.arc,st0120ev035.arc,2,
0,,知っての通り――,As you know...,ui\00_message\event\st0120\ev035.gmd,\event\st0120\st0120ev035.arc,st0120ev035.arc,3,
0,,"芯なる樹は、いまやフィンダム全域に
毒素を送り出す病巣――","The Core Tree has become an infected hive that
sends toxins throughout Phindym.",ui\00_message\event\st0120\ev035.gmd,\event\st0120\st0120ev035.arc,st0120ev035.arc,4,
0,,"治療のためには樹の中心まで
行かねばならない","In order to cure it, we must go to the center of
the Tree.",ui\00_message\event\st0120\ev035.gmd,\event\st0120\st0120ev035.arc,st0120ev035.arc,5,
0,,"毒によって侵された根は
この《原始の雫》で浄化できるだろう","The roots that have been infested with poison can
be purified with these ""Primeval Drops.""",ui\00_message\event\st0120\ev035.gmd,\event\st0120\st0120ev035.arc,st0120ev035.arc,6,
0,,"おそらく樹内は
魔物の巣窟となっているはず――",Perhaps the tree is a nest of monsters.,ui\00_message\event\st0120\ev035.gmd,\event\st0120\st0120ev035.arc,st0120ev035.arc,7,
0,,"隊長、あなたは先行して魔物を排除し
樹の中心を目指して欲しい","Captain, I want you to go ahead and eliminate the
enemies and head for the center of the Tree.",ui\00_message\event\st0120\ev035.gmd,\event\st0120\st0120ev035.arc,st0120ev035.arc,8,
0,,道中の安全を確保する大切な役割ですね,"Ensuring safety along the way is an important
role.",ui\00_message\event\st0120\ev035.gmd,\event\st0120\st0120ev035.arc,st0120ev035.arc,9,
0,,掃除かあ、嫌いなんだけどなあ,"Cleaning. Oh, I hate it.",ui\00_message\event\st0120\ev035.gmd,\event\st0120\st0120ev035.arc,st0120ev035.arc,10,
0,,"わたしも、後を追い
樹内での手助けをいたそう",I'll follow after and assist you inside the tree.,ui\00_message\event\st0120\ev035.gmd,\event\st0120\st0120ev035.arc,st0120ev035.arc,11,
0,,"《原始の雫》 が手に入ることは二度とない
頼り続けで心苦しいが、よろしく頼む","We may never get another chance to obtain the
""Primeval Drops.""
I'm sorry I keep asking you for help, but I'm
counting on you.",ui\00_message\event\st0120\ev035.gmd,\event\st0120\st0120ev035.arc,st0120ev035.arc,12,
0,,精霊竜ウィルミアだ,It's Spirit Dragon Willmia.,ui\00_message\event\st0120\ev040.gmd,\event\st0120\st0120ev040.arc,st0120ev040.arc,0,
0,,"竜はもう、かつての竜ではない
残念ながら――","The dragon is no longer the Dragon 
it once was.
Alas...",ui\00_message\event\st0120\ev040.gmd,\event\st0120\st0120ev040.arc,st0120ev040.arc,1,
