0,,精霊の軽装兜,Spirit light Armored Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12864,,Item Name
0,,精霊の軽装兜,Spirit light Armored Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12865,,Item Name
0,,精霊の軽装兜,Spirit light Armored Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12866,,Item Name
0,,炎王の軽装兜,Fire King's Armored Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12867,,Item Name
0,,炎王の軽装兜,Fire King's Armored Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12868,,Item Name
0,,炎王の軽装兜,Fire King's Armored Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12869,,Item Name
0,,炎王の軽装兜,Fire King's Armored Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12870,,Item Name
0,,炎王の軽装兜,Fire King's Armored Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12871,,Item Name
0,,白翼の軽装兜,White Wings' Light Armored Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12872,,Item Name
0,,白翼の軽装兜,White Wings' Light Armored Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12873,,Item Name
0,,白翼の軽装兜,White Wings' Light Armored Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12874,,Item Name
0,,白翼の軽装兜,White Wings' Light Armored Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12875,,Item Name
0,,白翼の軽装兜,White Wings' Light Armored Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12876,,Item Name
0,,黄金の軽装兜,Golden Light Helmet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12877,,Item Name
0,,黄金の軽装兜,Golden Light Helmet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12878,,Item Name
0,,黄金の軽装兜,Golden Light Helmet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12879,,Item Name
