3,q20105003_00_155,"先日、あの場所に出かけた時のことなんだが
今でも脳裏にこびりついて離れない
動物を絞めたようなつんざく魔物の
禍々しい咆哮――
あれ以来、一小節も譜面が進みやしないよ","Recently, when I visited that place, 
the image still lingers in my mind. 
The cursed roar of a monster 
that sounded like an animal being choked— 
Since then, I haven't progressed on a single note.",ui\00_message\quest_info\q20105003_00.gmd,\quest\q20105003.arc,q20105003.arc,3,
4,q20105003_00_806,遭遇した敵を討伐する,Defeat encountered foe(s),ui\00_message\quest_info\q20105003_00.gmd,\quest\q20105003.arc,q20105003.arc,4,
0,q20105004_00_156,深き森の番人,The Keeper of the Woods,ui\00_message\quest_info\q20105004_00.gmd,\quest\q20105004.arc,q20105004.arc,0,
1,q20105004_00_156,遭遇した敵を討伐する,Defeat encountered foe(s),ui\00_message\quest_info\q20105004_00.gmd,\quest\q20105004.arc,q20105004.arc,1,
2,q20105004_00_156,"目撃情報が<NAME AREA>から届いている
不吉な影が、住民や野生動物を怯えさせているようだ","There have been eyewitness reports
coming from <NAME AREA>.
It seems that a sinister shadow
is frightening the residents and wildlife.",ui\00_message\quest_info\q20105004_00.gmd,\quest\q20105004.arc,q20105004.arc,2,
3,q20105004_00_156,"ついに奴が現れた――
俺たち狩人の間では
奴を狩ることができた者こそ敬われ
一目置かれることになっている
又とないこの機会に
みな、色めき立っているところだ","Finally, it has shown itself— 
Among hunters, 
those who manage to slay it 
are revered and earn great respect. 
Everyone is thrilled for this unique chance.",ui\00_message\quest_info\q20105004_00.gmd,\quest\q20105004.arc,q20105004.arc,3,
4,q20105004_00_806,遭遇した敵を討伐する,Defeat encountered foe(s),ui\00_message\quest_info\q20105004_00.gmd,\quest\q20105004.arc,q20105004.arc,4,
0,q20105005_00_157,緑に舞い散るは――,"The Greenery Falls, Dancing",ui\00_message\quest_info\q20105005_00.gmd,\quest\q20105005.arc,q20105005.arc,0,
1,q20105005_00_157,遭遇した敵を討伐する,Defeat encountered foe(s),ui\00_message\quest_info\q20105005_00.gmd,\quest\q20105005.arc,q20105005.arc,1,
2,q20105005_00_157,"先日<NAME AREA>から戻った人物が
当該地域の魔物の台頭を危惧していたようだ","The person who recently returned
from <NAME AREA>
seems to be concerned about the emergence
of enemy creatures in that area.",ui\00_message\quest_info\q20105005_00.gmd,\quest\q20105005.arc,q20105005.arc,2,
