338,ACHIEVEMENT_NAME_1238,きこりエース,Ace Lumberjack,ui\00_message\achievement\achievement_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,338,,Achievement Title
339,ACHIEVEMENT_NAME_1239,きこりプロフェッショナル,Professional Lumberjack,ui\00_message\achievement\achievement_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,339,,Achievement Title
340,ACHIEVEMENT_NAME_1243,ファーストウェポン,First Weapon,ui\00_message\achievement\achievement_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,340,,Achievement Title
341,ACHIEVEMENT_NAME_1244,ウェポンメーカー,Weapon Maker,ui\00_message\achievement\achievement_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,341,,Achievement Title
342,ACHIEVEMENT_NAME_1245,ウェポンファーザー,Weapon Father,ui\00_message\achievement\achievement_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,342,,Achievement Title
343,ACHIEVEMENT_NAME_1246,ロード オブ アイアン,Lord of Iron,ui\00_message\achievement\achievement_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,343,,Achievement Title
344,ACHIEVEMENT_NAME_1247,アーマー大工,Armor Carpenter,ui\00_message\achievement\achievement_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,344,,Achievement Title
345,ACHIEVEMENT_NAME_1248,アーマー職工,The Armorer,ui\00_message\achievement\achievement_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,345,,Achievement Title
346,ACHIEVEMENT_NAME_1249,アーマー熟練工,Skilled Armorer,ui\00_message\achievement\achievement_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,346,,Achievement Title
347,ACHIEVEMENT_NAME_1250,アーマー名工,Master Armorer,ui\00_message\achievement\achievement_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,347,,Achievement Title
348,ACHIEVEMENT_NAME_1251,工芸初心者,Beginner Crafter,ui\00_message\achievement\achievement_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,348,,Achievement Title
