12,q10320701_00_4382,襲撃してきた敵を討伐する,Defeat the attacking enemy,ui\00_message\quest_info\q10320701_00.gmd,\quest\q10320701.arc,q10320701.arc,12,Mephis
13,q10320701_00_4383,<NPC 681>と会話する,Have a conversation with <NPC 681>,ui\00_message\quest_info\q10320701_00.gmd,\quest\q10320701.arc,q10320701.arc,13,Mephis
15,q10320701_00_4384,メフィスと会話する,Talk to Mephis,ui\00_message\quest_info\q10320701_00.gmd,\quest\q10320701.arc,q10320701.arc,15,Mephis
14,q10320701_00_4385,メフィスと会話し、帰還する,Talk to Mephis and return home,ui\00_message\quest_info\q10320701_00.gmd,\quest\q10320701.arc,q10320701.arc,14,Mephis
0,q10320702_00_70,闘争は夢の跡,The Battle Fades Like a Dream,ui\00_message\quest_info\q10320702_00.gmd,\quest\q10320702.arc,q10320702.arc,0,Mephis
1,q10320702_00_70,"<STG 474>に訪れ
仲間たちに会う",Go to <STG 474> and meet friends,ui\00_message\quest_info\q10320702_00.gmd,\quest\q10320702.arc,q10320702.arc,1,Mephis
2,q10320702_00_4468,メフィスに話しかけ、<STG 474>へ向かう,Talk to Mephis and head to <STG 474>,ui\00_message\quest_info\q10320702_00.gmd,\quest\q10320702.arc,q10320702.arc,2,Mephis
3,q10320702_00_4469,メフィスから詳しく聞く,Hear more from Mephis,ui\00_message\quest_info\q10320702_00.gmd,\quest\q10320702.arc,q10320702.arc,3,Mephis
4,q10320702_00_4470,ガクシャに会う,Meet Scholar,ui\00_message\quest_info\q10320702_00.gmd,\quest\q10320702.arc,q10320702.arc,4,Mephis
5,q10320702_00_4471,カレンに会う,Meet Karen,ui\00_message\quest_info\q10320702_00.gmd,\quest\q10320702.arc,q10320702.arc,5,Mephis
6,q10320702_00_4615,バジットに会う,Meet Basit,ui\00_message\quest_info\q10320702_00.gmd,\quest\q10320702.arc,q10320702.arc,6,Mephis
7,q10320702_00_4616,セムに会う,Meet Shem,ui\00_message\quest_info\q10320702_00.gmd,\quest\q10320702.arc,q10320702.arc,7,Mephis
8,q10320702_00_4617,メフィスに報告する,Report to Mephis,ui\00_message\quest_info\q10320702_00.gmd,\quest\q10320702.arc,q10320702.arc,8,Mephis
0,q15010001_00_2,Bランク　指定討伐：ハイデル平原,B Rank Target Subjugation: Hidell Plains,ui\00_message\quest_info\q15010001_00.gmd,\quest\q15010001.arc,q15010001.arc,0,Lisa
1,q15010001_00_2,,,ui\00_message\quest_info\q15010001_00.gmd,\quest\q15010001.arc,q15010001.arc,1,
2,q15010001_00_5089,地域に潜む魔物を探す,Search for the demons lurking in the area,ui\00_message\quest_info\q15010001_00.gmd,\quest\q15010001.arc,q15010001.arc,2,
3,q15010001_00_5137,発見した魔物を討伐する,Defeat the found demons,ui\00_message\quest_info\q15010001_00.gmd,\quest\q15010001.arc,q15010001.arc,3,
4,q15010001_00_5138,リサに報告する,Report to Lisa,ui\00_message\quest_info\q15010001_00.gmd,\quest\q15010001.arc,q15010001.arc,4,
0,q15010002_00_3,Aランク　指定討伐：ハイデル平原,A Rank Target Subjugation: Hidell Plains,ui\00_message\quest_info\q15010002_00.gmd,\quest\q15010002.arc,q15010002.arc,0,Lisa
1,q15010002_00_3,,,ui\00_message\quest_info\q15010002_00.gmd,\quest\q15010002.arc,q15010002.arc,1,
2,q15010002_00_5090,地域に潜む魔物を探す,Search for the demons lurking in the area,ui\00_message\quest_info\q15010002_00.gmd,\quest\q15010002.arc,q15010002.arc,2,
3,q15010002_00_5139,発見した魔物を討伐する,Defeat the found demons,ui\00_message\quest_info\q15010002_00.gmd,\quest\q15010002.arc,q15010002.arc,3,
4,q15010002_00_5140,リサに報告する,Report to Lisa,ui\00_message\quest_info\q15010002_00.gmd,\quest\q15010002.arc,q15010002.arc,4,
0,q15010003_00_4,Sランク　指定討伐：ハイデル平原,S Rank Target Subjugation: Hidell Plains,ui\00_message\quest_info\q15010003_00.gmd,\quest\q15010003.arc,q15010003.arc,0,Lisa
1,q15010003_00_4,,,ui\00_message\quest_info\q15010003_00.gmd,\quest\q15010003.arc,q15010003.arc,1,
2,q15010003_00_5091,地域に潜む魔物を探す,Search for the demons lurking in the area,ui\00_message\quest_info\q15010003_00.gmd,\quest\q15010003.arc,q15010003.arc,2,
3,q15010003_00_5141,発見した魔物を討伐する,Defeat the found demons,ui\00_message\quest_info\q15010003_00.gmd,\quest\q15010003.arc,q15010003.arc,3,
4,q15010003_00_5142,リサに報告する,Report to Lisa,ui\00_message\quest_info\q15010003_00.gmd,\quest\q15010003.arc,q15010003.arc,4,
0,q15020001_00_5,Bランク　指定討伐：ディナン深層林,B Rank Target Subjugation: Deenan Woods,ui\00_message\quest_info\q15020001_00.gmd,\quest\q15020001.arc,q15020001.arc,0,Lisa
1,q15020001_00_5,,,ui\00_message\quest_info\q15020001_00.gmd,\quest\q15020001.arc,q15020001.arc,1,
2,q15020001_00_5092,地域に潜む魔物を探す,Search for the demons lurking in the area,ui\00_message\quest_info\q15020001_00.gmd,\quest\q15020001.arc,q15020001.arc,2,
3,q15020001_00_5143,発見した魔物を討伐する,Defeat the found demons,ui\00_message\quest_info\q15020001_00.gmd,\quest\q15020001.arc,q15020001.arc,3,
4,q15020001_00_5144,リサに報告する,Report to Lisa,ui\00_message\quest_info\q15020001_00.gmd,\quest\q15020001.arc,q15020001.arc,4,
0,q15020002_00_6,Aランク　指定討伐：ディナン深層林,A Rank Target Subjugation: Deenan Woods,ui\00_message\quest_info\q15020002_00.gmd,\quest\q15020002.arc,q15020002.arc,0,Lisa
1,q15020002_00_6,,,ui\00_message\quest_info\q15020002_00.gmd,\quest\q15020002.arc,q15020002.arc,1,
2,q15020002_00_5093,地域に潜む魔物を探す,Search for the demons lurking in the area,ui\00_message\quest_info\q15020002_00.gmd,\quest\q15020002.arc,q15020002.arc,2,
3,q15020002_00_5145,発見した魔物を討伐する,Defeat the found demons,ui\00_message\quest_info\q15020002_00.gmd,\quest\q15020002.arc,q15020002.arc,3,
4,q15020002_00_5146,リサに報告する,Report to Lisa,ui\00_message\quest_info\q15020002_00.gmd,\quest\q15020002.arc,q15020002.arc,4,
0,q15020003_00_7,Sランク　指定討伐：ディナン深層林,S Rank Target Subjugation: Deenan Woods,ui\00_message\quest_info\q15020003_00.gmd,\quest\q15020003.arc,q15020003.arc,0,Lisa
1,q15020003_00_7,,,ui\00_message\quest_info\q15020003_00.gmd,\quest\q15020003.arc,q15020003.arc,1,
2,q15020003_00_5094,地域に潜む魔物を探す,Search for the demons lurking in the area,ui\00_message\quest_info\q15020003_00.gmd,\quest\q15020003.arc,q15020003.arc,2,
3,q15020003_00_5147,発見した魔物を討伐する,Defeat the found demons,ui\00_message\quest_info\q15020003_00.gmd,\quest\q15020003.arc,q15020003.arc,3,
4,q15020003_00_5148,リサに報告する,Report to Lisa,ui\00_message\quest_info\q15020003_00.gmd,\quest\q15020003.arc,q15020003.arc,4,
