0,,"だったら遠慮することはない
思う存分魔物と戦ってくれ","In that case, there's no need to hold back. Fight
monsters to your heart's content.",ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,44,Vanessa
0,,おや――また来たのか,"Oh, you've come back again.",ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,45,Vanessa
0,,"ひまだと言うなら、遠慮はいらない
このあたりの魔物を片っ端から倒してくれ
まったくどこからわいてくるのやら――だな","If you say you have free time, there's no need to
hold back.
Please defeat all the enemies around here one by
one.
I wonder where they're coming from.",ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,46,Vanessa
0,,"オークどもの行動様式が明らかに変化している
そちらも警戒を怠るなとレオとゲルト団長に
伝えてくれ","The behavior patterns of the Orcs have clearly
changed. Please also inform Captain Leo and Gerd
to stay alert.",ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,47,Vanessa
0,,"アークとやらが出現してから
オークの様子がおかしい――","Since The Ark appeared, the Orcs seem strange.",ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,48,Vanessa
0,,そう感じたのは自分の勘違いか――,Did I misunderstand it -,ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,49,Vanessa
0,,神殿の様子はどうだ？,How is the temple?,ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,50,Vanessa
0,,"ひまそうな覚者がいたら
訓練がてら顔を出すように伝えてくれ","If there are any idle Arisen, please tell them to
come and train with me as a practice session.",ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,51,Vanessa
0,,"そう焦るな
まずはレオ統率と話してからだ","Don't rush like that. First, talk to Leo for
guidance.",ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,52,Vanessa
0,,"モゴックの様子を覚えているか？
あいつが持っていたものは――なんだ？","Do you remember what Mogok looked like? What that
guy had--what was it?",ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,53,Vanessa
0,,"オークはズールとかいう魔物と手を組んだ
このところ感じていた違和感の正体は
それだったようだ","The Orc has formed an alliance with a creature
called Zuhl. The true identity of the discomfort I
had been feeling lately seems to be that.",ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,54,Vanessa
0,,"わたしはバカなオークと毎日戦っているのが
嫌いじゃなかった
正直、生きている実感があった","I didn't mind fighting against stupid orcs every
day. Honestly, it made me feel alive.",ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,55,Vanessa
0,,"ところがあのズールがオークを変えてしまった
小賢しい――薄汚い魔物め――
もう憎しみしかない","However, that Zuhl changed the orcs into a
cunning, filthy enemy... There is only hatred
left.",ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,56,Vanessa
0,,"憎しみを抱えながら戦うのは――
きっと悲しいぞ？
だが、これからはそういう時代なのかもな","Fighting with hate-- sure is sad, isn't it? But
maybe that's the way it's going to be from now on.",ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,57,Vanessa
0,,"イリスに会ったらたまには顔を出すように
伝えてくれ","If you meet Iris, please tell her to show her
face once in a while.",ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,58,Vanessa
0,,もしやおまえはわたしと同類ではないのか？,Are you not like me?,ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,59,Vanessa
0,,"小ぎれいな神殿よりも最前線の砦が好き――
着飾った街の住人よりも
薄汚れた鎧カブトの戦士を愛おしく思う――","I prefer the frontline fortress over the tidy
temple――
I cherish the dirty armored soldier more than the
well-dressed residents of the city――",ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,60,Vanessa
0,,ならば遠慮せず、いつでもここに来い,"Then you don't need to hold back. Please go wild
outside the fortress.",ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,61,Vanessa
0,,不覚だ――面目ない――,I am not Arisen - I am ashamed -,ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,62,Vanessa
0,,"しかし、案ずるな
わたしはもう未来を見ている
もうオークの好きにはさせないさ","But don't fret.
I've already seen the future.
I won't let the orcs have their way anymore.",ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,63,Vanessa
0,,"神殿はどうだ？
ここの体制の立て直しが一段落ついたら
顔を出そうと思っているんだ","How's the temple going? I'm thinking of showing
up when I'm done rebuilding this place.",ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,64,Vanessa
0,,うわさでは神殿の雰囲気が変わったのだとか,"Rumor has it that the atmosphere of the temple
has changed.",ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,65,Vanessa
0,,"悲壮感に満ちているらしいな
正直、行く気が失せる","It seems filled with a sense of tragedy.
Honestly, I lose my motivation to go.",ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,66,Vanessa
0,,"ここにいても白竜の目覚めは感じられるんだ
だから、わたしもおまえと同じ時に
竜力を受け取っている","I can feel the awakening of the White Dragon even
here.
So I also receive Dragon Force at the same time
as you.",ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,67,Vanessa
0,,"そして、その恩に報いることを考える
ああ――いつも考えている","And think about repaying the favor.
Oh--I think about it all the time!",ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,68,Vanessa
