210,MANDRAGORA_SPECIES_NAME_591,【黒鋼】マンドラブーケ・ブラック,(Black Steel) Mandra Boquet - Black,ui\00_message\mandragora\mandragora_species_name.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,210,,Mandragora Name
211,MANDRAGORA_SPECIES_NAME_592,【黒鋼】マッシュルームズ・ブラック,(Black Steel) Mushrooms - Black,ui\00_message\mandragora\mandragora_species_name.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,211,,Mandragora Name
212,MANDRAGORA_SPECIES_NAME_601,【アイス】マンドラゴラ・幼生体,(Ice) Mandragora - Larva,ui\00_message\mandragora\mandragora_species_name.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,212,,Mandragora Name
213,MANDRAGORA_SPECIES_NAME_602,【アイス】マンドラゴラ・成体,(Ice) Mandragora - Adult,ui\00_message\mandragora\mandragora_species_name.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,213,,Mandragora Name
214,MANDRAGORA_SPECIES_NAME_603,【アイス】マンドラフラワー,(Ice) Mandra Flower,ui\00_message\mandragora\mandragora_species_name.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,214,,Mandragora Name
215,MANDRAGORA_SPECIES_NAME_604,【アイス】マンドラフラワー・ブルー,(Ice) Mandra Flower - Blue,ui\00_message\mandragora\mandragora_species_name.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,215,,Mandragora Name
216,MANDRAGORA_SPECIES_NAME_605,【アイス】マンドラブーケ・ブルー,(Ice) Mandra Boquet - Blue,ui\00_message\mandragora\mandragora_species_name.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,216,,Mandragora Name
217,MANDRAGORA_SPECIES_NAME_606,【アイス】マンドラツリー・枯れ木,(Ice) Mandra Tree - Withered Tree,ui\00_message\mandragora\mandragora_species_name.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,217,,Mandragora Name
218,MANDRAGORA_SPECIES_NAME_607,【アイス】マンドラツリー・三分咲き,(Ice) Mandra Tree - One-third Bloom,ui\00_message\mandragora\mandragora_species_name.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,218,,Mandragora Name
219,MANDRAGORA_SPECIES_NAME_608,【アイス】マンドラツリー・満開,(Ice) Mandra Tree - Full Bloom,ui\00_message\mandragora\mandragora_species_name.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,219,,Mandragora Name
220,MANDRAGORA_SPECIES_NAME_609,【アイス】マッシュルーム・ブルー,(Ice) Mushroom - Blue,ui\00_message\mandragora\mandragora_species_name.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,220,,Mandragora Name
221,MANDRAGORA_SPECIES_NAME_610,【アイス】マッシュルームズ・ブルー,(Ice) Mushrooms - Blue,ui\00_message\mandragora\mandragora_species_name.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,221,,Mandragora Name
222,MANDRAGORA_SPECIES_NAME_611,【アイス】マンドレインジア,(Ice) Mandrangea,ui\00_message\mandragora\mandragora_species_name.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,222,,Mandragora Name
223,MANDRAGORA_SPECIES_NAME_612,【アイス】マンドラローズ,(Ice) Mandra Rose,ui\00_message\mandragora\mandragora_species_name.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,223,,Mandragora Name
224,MANDRAGORA_SPECIES_NAME_613,【アイス】マンドラフレシア,(Ice) Mandra Freesia,ui\00_message\mandragora\mandragora_species_name.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,224,,Mandragora Name
225,MANDRAGORA_SPECIES_NAME_621,【ベリー】マンドラゴラ・幼生体,(Berry) Mandragora - Larva,ui\00_message\mandragora\mandragora_species_name.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,225,,Mandragora Name
