3,q20010006_00_233,"海岸の近くで、女性とすれ違ったんじゃ
声をかけようとしたんじゃが、なにやら探し物でも
するように足元を見まわしたり、水平線の向こうを
見わたしたりと落ち着きがない様子でな
いったいあれは、何をしておったんじゃろうの","Near the coast, I passed by a woman.
I was about to call out to her, but it seemed 
like she was searching for something,
looking around at her feet 
and scanning the horizon.
She seemed restless, I wonder what she was up to.",ui\00_message\quest_info\q20010006_00.gmd,\quest\q20010006.arc,q20010006.arc,3,Traveling Female Hunter
7,q20010006_00_804,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q20010006_00.gmd,\quest\q20010006.arc,q20010006.arc,7,Traveling Female Hunter
4,q20010006_00_905,浜辺の漂流物を回収する（残り３）,Retrieve the flotsam on the beach (3 left),ui\00_message\quest_info\q20010006_00.gmd,\quest\q20010006.arc,q20010006.arc,4,Traveling Female Hunter
5,q20010006_00_1088,浜辺の漂流物を回収する（残り２）,Retrieve the flotsam on the beach (2 left),ui\00_message\quest_info\q20010006_00.gmd,\quest\q20010006.arc,q20010006.arc,5,Traveling Female Hunter
6,q20010006_00_1089,浜辺の漂流物を回収する（残り１）,Retrieve the flotsam on the beach (1 left),ui\00_message\quest_info\q20010006_00.gmd,\quest\q20010006.arc,q20010006.arc,6,Traveling Female Hunter
0,q20010007_00_293,南の浜から迫る影,Shadow from the South Shore,ui\00_message\quest_info\q20010007_00.gmd,\quest\q20010007.arc,q20010007.arc,0,Persimmon
1,q20010007_00_293,"依頼者の願いを聞き入れ
対象の敵を討伐する","Listen to the client's request
and defeat the enemy.",ui\00_message\quest_info\q20010007_00.gmd,\quest\q20010007.arc,q20010007.arc,1,Persimmon
2,q20010007_00_293,"<NAME AREA>で
魔物のものと思われる徘徊痕跡が見つかった","In <NAME AREA>, 
traces of what seem to be wandering 
monsters have been found.",ui\00_message\quest_info\q20010007_00.gmd,\quest\q20010007.arc,q20010007.arc,2,Persimmon
3,q20010007_00_293,"南の浜辺ってさ、凶暴な魔物がわんさかいるんだろ？
騎士の連中も手を出してくれないアイツらが――
いや、なんでもない
北の方にアイツらが来るわけがないよな
きっと気のせいだよ、うん","So, on the southern beach, 
there are a lot of vicious monsters, right? 
Even the knights won't get involved with those guys... 
Well, never mind. 
There's no way they would come up north, right? 
It must be my imagination, yeah.",ui\00_message\quest_info\q20010007_00.gmd,\quest\q20010007.arc,q20010007.arc,3,Persimmon
8,q20010007_00_804,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q20010007_00.gmd,\quest\q20010007.arc,q20010007.arc,8,Persimmon
5,q20010007_00_828,発見した敵を討伐する,Defeat the found enemy,ui\00_message\quest_info\q20010007_00.gmd,\quest\q20010007.arc,q20010007.arc,5,Persimmon
7,q20010007_00_828,発見した敵を討伐する,Defeat the found enemy,ui\00_message\quest_info\q20010007_00.gmd,\quest\q20010007.arc,q20010007.arc,7,Persimmon
4,q20010007_00_1132,南海岸に向かい魔物の群れを討伐する,"Defeat the demon group across from the southern
shore",ui\00_message\quest_info\q20010007_00.gmd,\quest\q20010007.arc,q20010007.arc,4,Persimmon
