9,q00030050_00_2853,ロスギルの村へ戻りイェルハルドと話す,Return to Rothgill village and speak with Gerhard,ui\00_message\quest_info\q00030050_00.gmd,\quest\q00030050.arc,q00030050.arc,9,Gurdolin
9,q00030050_00_2853,ロスギルの村へ戻りイェルハルドと話す,Return to Rothgill village and speak with Gerhard,ui\00_message\quest_info\q00030050_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,9,
10,q00030050_00_2854,メイロワと話す,Speak with Meirova,ui\00_message\quest_info\q00030050_00.gmd,\quest\q00030050.arc,q00030050.arc,10,Gurdolin
10,q00030050_00_2854,メイロワと話す,Speak with Meirova,ui\00_message\quest_info\q00030050_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,10,
12,q00030050_00_2855,レスタニアに帰還しジョゼフに報告する,Return to Lestania and report to Joseph,ui\00_message\quest_info\q00030050_00.gmd,\quest\q00030050.arc,q00030050.arc,12,Elliot
12,q00030050_00_2855,レスタニアに帰還しジョゼフに報告する,Return to Lestania and report to Joseph,ui\00_message\quest_info\q00030050_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,12,
11,q00030050_00_3012,拠点の礎を解放する,Activate the Hall portcrystal,ui\00_message\quest_info\q00030050_00.gmd,\quest\q00030050.arc,q00030050.arc,11,Lise
11,q00030050_00_3012,拠点の礎を解放する,Activate the Hall portcrystal,ui\00_message\quest_info\q00030050_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,11,
0,q00030060_00_64,相反せし者たち,The Opposition,ui\00_message\quest_info\q00030060_00.gmd,\quest\q00030060.arc,q00030060.arc,0,Joseph
1,q00030060_00_64,"ネド王子と行動を共にする
盗賊ベルタのアジトへ向かう","Accompany Prince Nedo to the hideout
of the bandit Bertha",ui\00_message\quest_info\q00030060_00.gmd,\quest\q00030060.arc,q00030060.arc,1,Joseph
0,q00030060_00_64,相反せし者たち,The Opposition,ui\00_message\quest_info\q00030060_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0,
1,q00030060_00_64,"ネド王子と行動を共にする
盗賊ベルタのアジトへ向かう","Accompany Prince Nedo to the hideout
of the bandit Bertha",ui\00_message\quest_info\q00030060_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,1,
2,q00030060_00_2856,ティネス砦へ向かう,Head to Fort Thines,ui\00_message\quest_info\q00030060_00.gmd,\quest\q00030060.arc,q00030060.arc,2,Joseph
2,q00030060_00_2856,ティネス砦へ向かう,Head to Fort Thines,ui\00_message\quest_info\q00030060_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,2,
3,q00030060_00_2857,メイロワ将軍の後を追い湖畔の洞窟へ向かう,"Go after General Meirova heading
to the Lakeside Grotto",ui\00_message\quest_info\q00030060_00.gmd,\quest\q00030060.arc,q00030060.arc,3,Joseph
