0,,"レスタニアの覚者たちよ
心苦しい限りだが、このフィンダム
まだまだ安定への道半ば――","Arisen of Lestania, As much as it pains me, this
is a Phindym Still halfway on the path to
stability...",ui\00_message\npc\base\n0023.gmd,\npc\n0023.arc,n0023.arc,13,Gearóid
0,,最後まで、我々とともに歩んでくれ,"Please continue to walk with us, until the end",ui\00_message\npc\base\n0023.gmd,\npc\n0023.arc,n0023.arc,14,Gearóid
0,,《原始の雫》とセシリーを頼んだよ,"Rely on the ""Primeval Drops"" and Cecily.",ui\00_message\npc\base\n0023.gmd,\npc\n0023.arc,n0023.arc,15,Gearóid
0,,"樹内への侵入者という意味では
我々も、魔物もそれほど違わない
もし、ウィルミアに攻撃されたら――
そうだな、全力で逃げるのが得策だろう","In terms of intruders into the forest, both us
and the enemy are not much different. If we are
attacked by Willmia-- Yeah, it would be best to
escape with all our strength.",ui\00_message\npc\base\n0023.gmd,\npc\n0023.arc,n0023.arc,16,Gearóid
0,,"浄化はすでに始まっているのだが――
想像以上に時間がかかるようだ","The purification has already begun - but it seems
to be taking longer than anticipated.",ui\00_message\npc\base\n0023.gmd,\npc\n0023.arc,n0023.arc,17,Gearóid
0,,"もう何もいうまい
これはさだめだ
抗うことを許されない種類のさだめもある","I have nothing more to say.
This is fate.
There are types of fate that are not allowed to
be resisted.",ui\00_message\npc\base\n0023.gmd,\npc\n0023.arc,n0023.arc,18,Gearóid
0,,"今はただ待とう――
娘はまた帰ってくる","I will simply wait for now; my daughter will come
home again.",ui\00_message\npc\base\n0023.gmd,\npc\n0023.arc,n0023.arc,19,Gearóid
0,,竜として生まれ変わってな,To be reborn as a dragon.,ui\00_message\npc\base\n0023.gmd,\npc\n0023.arc,n0023.arc,20,Gearóid
0,,さあ、早く為すべき事を！,"Now, quickly do what needs to be done!",ui\00_message\npc\base\n0023.gmd,\npc\n0023.arc,n0023.arc,21,Gearóid
0,,"我々はずっとここにいるし、あなたたちの
応援をしているよ","We'll be here all the way, supporting you!",ui\00_message\npc\base\n0023.gmd,\npc\n0023.arc,n0023.arc,22,Gearóid
0,,話すことなどない,There is nothing to say anymore.,ui\00_message\npc\base\n0024.gmd,\npc\n0024.arc,n0024.arc,0,Black Knight
0,,身の程を知れ,Know your place.,ui\00_message\npc\base\n0024.gmd,\npc\n0024.arc,n0024.arc,1,Black Knight
0,,聞く耳持たぬわ,I refuse to listen to you.,ui\00_message\npc\base\n0024.gmd,\npc\n0024.arc,n0024.arc,2,Black Knight
0,,消えろ,Disappear.,ui\00_message\npc\base\n0024.gmd,\npc\n0024.arc,n0024.arc,3,Black Knight
0,,笑止――,Ridiculous...,ui\00_message\npc\base\n0024.gmd,\npc\n0024.arc,n0024.arc,4,Black Knight
0,,耳障りな声だ,Such an annoying voice.,ui\00_message\npc\base\n0024.gmd,\npc\n0024.arc,n0024.arc,5,Black Knight
0,,思い上がるな,Don't get conceited.,ui\00_message\npc\base\n0024.gmd,\npc\n0024.arc,n0024.arc,6,Black Knight
0,,自惚れるな,Don't be conceited.,ui\00_message\npc\base\n0024.gmd,\npc\n0024.arc,n0024.arc,7,Black Knight
0,,半端覚者め――失せろ,You half-baked Arisen—Disappear.,ui\00_message\npc\base\n0024.gmd,\npc\n0024.arc,n0024.arc,8,Black Knight
0,,貴様らの世界観で我が遠謀深慮ははかれぬ,Our cunning cannot be understood by your worldview,ui\00_message\npc\base\n0024.gmd,\npc\n0024.arc,n0024.arc,9,Black Knight
0,,ふん、身の程知らずめ,"Ignorant fool, know your place.",ui\00_message\npc\base\n0024.gmd,\npc\n0024.arc,n0024.arc,10,Black Knight
0,,"アッカーシェランは、本当は良いところなんです
落ち着いたら案内させてくださいね","Acre Selund is actually a nice place. Please let
me guide you once you settle down.",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,0,Nedo
0,,悪しき竜は憎き敵――国の仇です,"The Evil Dragon is a hated enemy - the nation's
foe.",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,1,Nedo
0,,"けれども、隊長さんたちと会わせてくれたこと――
これだけは感謝しています","However, I am grateful for allowing me to meet
with the captains.",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,2,Nedo
0,,"いつもなんのおもてなしもできずに
申し訳ありません――ごめんなさい","I apologize for not being able to provide any
hospitality. I'm sorry.",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,3,Nedo
0,,ジリアンは本当に頼りになります,Gillian is really reliable.,ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,4,Nedo
0,,"このアッカーシェランには他にもあのような
勇気ある人がいるのでしょうか","Are there any other brave people like that in
Acre Selund?",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,5,Nedo
0,,"僕は王子なのですが、王族としての教育半ばで
城にいられなくなってしまいました","I am a prince, but I had to leave the castle
halfway through my royal education.",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,6,Nedo
0,,不作法があったら――お詫びします,If there was any rudeness— I apologize.,ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,7,Nedo
0,,"メイロワ将軍は王家の一番の家臣です
困ったことがあったらメイロワに言ってくださいね","General Meirova is the king's most loyal
retainer. If you have any trouble, please let
Meirova know.",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,8,Nedo
0,,"悪しき竜に荒らされたアッカーシェラン――
みんなで力を合わせて元に戻すんです！","Acre Selund has been ravaged by The Evil Dragon--
We all have to work together to restore it!",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,9,Nedo
0,,僕には病で命を落とした姉がいました,I had a sister who passed away from illness.,ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,10,Nedo
0,,"姉が王座を継ぐと思っていたので――
内緒ですよ？　こんな立場に戸惑っています","I thought my sister would inherit the throne, so--
It's a secret, you know? I'm confused in this
position.",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,11,Nedo
0,,隊長、エリオット、ガルドリン、リズ――,"Captain, Elliot, Gurdolin, Lise—",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,12,Nedo
0,,"たとえこの先に、何が起ころうと
皆さんの名前はアッカーシェランの歴史に
刻まれることでしょう","Whatever happens next, your names will be etched
in Acre Selund's history.",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,13,Nedo
0,,"天はその者に耐えられる苦難しか与えない
と聞きます","Heaven only bestows hardships that one can
endure, or so I hear",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,14,Nedo
0,,"どう思いますか？
たとえ思いはどうあれ、その通りだと
言ってくださいね","What do you think? No matter what you think,
please say it exactly as it is.",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,15,Nedo
0,,はい、僕に用でしょうか？,"Yes, you wanted to see me?",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,16,Nedo
0,,"覚者として――そして戦士として
いろいろ教えてくださいね","As an Arisen--and a warrior, I hope you can teach
me a lot!",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,17,Nedo
0,,"陣の奧で守られているだけなんて
僕はいやですから","Yes, I don't want to just be protected at the
back of the battlefield.",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,18,Nedo
0,,"隊長さん、僕は人々の希望であらねば
なりません","Captain, I must be the hope of the people",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,19,Nedo
0,,"それには、どう振る舞えばよいのか――
なかなかの難問です","And how should one behave in that situation? It's
quite a difficult problem.",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,20,Nedo
0,,"緊張しますね
いくさはいつもこうなのですか？","I'm nervous, aren't you? Is it always like this
before a battle?",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,21,Nedo
0,,"僕はまだまだです
もっともっと強くならなくてはなりません","I am still lacking. I must become stronger, much
stronger.",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,22,Nedo
0,,"秘密の入り口が見つかったら
あとは任せてください","Once you find the secret entrance
we'll take care of the rest.",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,23,Nedo
0,,扉の先は必ず展望城へと通じているはずです,"The path beyond the door must lead to Lookout
Castle.",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,24,Nedo
0,,"少なくとも、王家の秘密の扉は
存在したわけですから","At the very least, the secret door of the royal
family existed.",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,25,Nedo
0,,"隊長さん、ありがとうございます
ここまで来られたのも隊長さんたちの
おかげです","Thank you, Captain. It's thanks to you all that
we've made it this far.",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,26,Nedo
0,,"こうして再び展望城に立つことができるとは――
感慨無量です","To be able to stand in Lookout Castle again like
this ―― it's an indescribable feeling.",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,27,Nedo
0,,"隠れている同志を見つけ出すと同時に
不安な日々を送ってきた人々に
僕たちが来ていることを知らせる目的もあります","The purpose is to find our comrades in hiding and
at the same time to let those who have been living
in uncertainty know that we are coming!",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,28,Nedo
0,,よろしくお願いします！,Nice to meet you!,ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,29,Nedo
0,,"僕は各所の兵たちを回って声をかけたら
石塔のところで皆さんをお待ちします","I'll go around to all the soldiers in the various
locations and call them out.
I'll meet you all at the stone tower.",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,30,Nedo
0,,"僕は各所の兵たちを回って声をかけたら
石塔のところで皆さんをお待ちします","I'll go around to all the soldiers in the various
locations and call them out.
I'll meet you all at the stone tower.",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,31,Nedo
0,,"ああ隊長さん
いてくれると心強いです！","Oh Captain,
It's reassuring to have you here!",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,32,Nedo
0,,"さあ、みなさん
思いを果たして白竜様のもとへ！","Now, everyone,
Let's fulfill our wishes and go to The White
Dragon!",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,33,Nedo
0,,"ああ隊長さん
落ち着いたら将軍やジリアンと一緒に
レスタニアにお邪魔しますからね","Oh Captain,
when things settle down, I'll be visiting you and
the General and Gillian in Lestania!",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,34,Nedo
0,,"白竜様やジョゼフ様にお礼とご挨拶を
しなくてはなりません","I have to express my gratitude and greetings to
Lord White Dragon and Master Joseph",ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,35,Nedo
