0,q21000027_00_339,【竜力の扉】誘いし怨霊,【Door of Dragon Force】Call of Vengeful Spirits,ui\00_message\quest_info\q21000027_00.gmd,\quest\q21000027.arc,q21000027.arc,0,
1,q21000027_00_339,"【危険区域クエスト】
ダンジョン内の危険区域へ繋がる扉の鍵を作り
凶悪な魔物を討伐する","【Dangerous Area Quest】
Make a key to the door leading to the Dangerous 
Area in the dungeon and defeat Brutal monsters.",ui\00_message\quest_info\q21000027_00.gmd,\quest\q21000027.arc,q21000027.arc,1,
2,q21000027_00_339,"<NAME AREA>のダンジョン内部は、特別な
鍵を持った者だけが入れる場所があるらしい","Within the <NAME AREA> dungeon, 
there is a place that only those who possess
a special key can enter.",ui\00_message\quest_info\q21000027_00.gmd,\quest\q21000027.arc,q21000027.arc,2,
3,q21000027_00_339,"み、みたの！　あたし、みたんだよ
灯台の古井戸の近くで、おばけがいるところ――
でもね、ふしぎと怖くなかったの
ふわふわ揺れて、淡い光をまとってて――
あの時、お母さんに呼ばれなかったら
あたしついて行っちゃったかもしれない","I—I saw it! I really saw it! 
Near the old well by the lighthouse, 
there was a ghost! 
But strangely, I wasn't scared. 
It was floating and glowing softly— 
if my mom hadn't called me, 
I might have followed it.",ui\00_message\quest_info\q21000027_00.gmd,\quest\q21000027.arc,q21000027.arc,3,
4,q21000027_00_1170,遭遇した凶悪な魔物を討伐する,Defeat the encountered fiendish demons,ui\00_message\quest_info\q21000027_00.gmd,\quest\q21000027.arc,q21000027.arc,4,
0,q21000028_00_340,【宝飾の扉】悪夢の根源,【Door of Jewelry】The Source of the Nightmare,ui\00_message\quest_info\q21000028_00.gmd,\quest\q21000028.arc,q21000028.arc,0,
1,q21000028_00_340,"【危険区域クエスト】
ダンジョン内の危険区域へ繋がる扉の鍵を作り
凶悪な魔物を討伐する","【Dangerous Area Quest】
Make a key to the door leading to the Dangerous 
Area in the dungeon and defeat Brutal monsters.",ui\00_message\quest_info\q21000028_00.gmd,\quest\q21000028.arc,q21000028.arc,1,
2,q21000028_00_340,"<NAME AREA>のダンジョン内部は、特別な
鍵を持った者だけが入れる場所があるらしい","Within the <NAME AREA> dungeon, 
there is a place that only those who possess
a special key can enter.",ui\00_message\quest_info\q21000028_00.gmd,\quest\q21000028.arc,q21000028.arc,2,
3,q21000028_00_340,"怖いもの見たさって言うだろ――？
墓場の方から、空気をつんざくような声がしたから
行ってみたらさ――見たこともない化け物が！
それから毎晩夢に見てうなされるぜ――
誰か、助けてくれ","They say curiosity can lead to fear, right? 
I heard a voice piercing the air 
from the direction of the graveyard, 
so I went to check it out— 
and there it was, a monster I'd never seen! 
Now, I can't sleep at night, 
haunted by nightmares. 
Someone, please help me!",ui\00_message\quest_info\q21000028_00.gmd,\quest\q21000028.arc,q21000028.arc,3,
4,q21000028_00_1170,遭遇した凶悪な魔物を討伐する,Defeat the encountered fiendish demons,ui\00_message\quest_info\q21000028_00.gmd,\quest\q21000028.arc,q21000028.arc,4,
