0,,"最近はやりの""副業""ていうの？
あれがなかなか好調なのよね
いっそのことそっちを本職にしちゃおうかしら",,ui\00_message\quest\q60200029.gmd,\quest\q60200029.arc,q60200029.arc,8,Miranda
0,,"その合言葉を知っているということは
私の秘密のスイーツを買いに来たのね
あぁ、でもごめんなさい
今日はもう残り１つだけしかないの",,ui\00_message\quest\q60200029.gmd,\quest\q60200029.arc,q60200029.arc,9,Miranda
0,,"最近流行りのお祭りのせいかしらね
普段よりもよく売れるの
最後の１つだから特別にサービスするわ
またたくさん用意しておくから是非買いに来てね",,ui\00_message\quest\q60200029.gmd,\quest\q60200029.arc,q60200029.arc,10,Miranda
0,,"どう？　森の妖精マカロンは美味しかった？
え、味見する分しかなかったの？
そっかー、すぐに売り切れちゃうんだよねー",,ui\00_message\quest\q60200029.gmd,\quest\q60200029.arc,q60200029.arc,11,Lise
0,,"ナイショの割にはとっても人気なんだもん
私もなかなか買えないの！
今度たくさん入荷した時は
一緒に買いにいこうね！",,ui\00_message\quest\q60200029.gmd,\quest\q60200029.arc,q60200029.arc,12,Lise
0,,"森の妖精マカロン、品切れだったのね
でも、味見はできたみたいでよかった！
どう？　とっても美味しかったでしょ？
うふふ――喜んでもらえたなら、嬉しいな",,ui\00_message\quest\q60200029.gmd,\quest\q60200029.arc,q60200029.arc,13,Mayleaf
0,,"さあ、隊長！　俺とガルドリンからのお返しは
綺麗なお花に囲まれる""癒し""です！
隊長ならきっと、美しいものに囲まれる風情を
わかってくれるかと思いまして！",,ui\00_message\quest\q60200030.gmd,\quest\q60200030.arc,q60200030.arc,0,Elliot
0,,"でも、ガルドリンは風情がどうとか
全然わかってくれない人じゃないですか
二人で協力して探すのには苦労しましたよ",,ui\00_message\quest\q60200030.gmd,\quest\q60200030.arc,q60200030.arc,1,Elliot
0,,"というわけで、詳しくは
ガルドリンから聞いてみてください
俺一人で準備したみたいになっちゃうと
悪いですからね",,ui\00_message\quest\q60200030.gmd,\quest\q60200030.arc,q60200030.arc,2,Elliot
0,,"俺たちのお返し、隊長に
気に入ってもらえるといいんですが――
詳しいことは横のガルドリンから聞いてください",,ui\00_message\quest\q60200030.gmd,\quest\q60200030.arc,q60200030.arc,3,Elliot
0,,"よう、次は俺たちの番だな
ちゃんと""お返し""を用意してやったぜ",,ui\00_message\quest\q60200030.gmd,\quest\q60200030.arc,q60200030.arc,4,Gurdolin
