59,ARISEN_CARD_TEXT_ORBTITLE,- Orb Tree -,- Orb Tree -,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,59
60,ARISEN_CARD_TEXT_CLASS,Class <VAL>,Class <VAL>,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,60
61,ARISEN_CARD_TEXT_TOTALVALUE,総合評価,Comprehensive Evaluation,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,61
62,ARISEN_CARD_TEXT_RENTALNUM,レンタル回数,Rental Total,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,62
63,ARISEN_CARD_TEXT_BATTLENUM,敵の討伐数,Enemies Defeated,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,63
64,ARISEN_CARD_TEXT_CRAFTNUM,クラフト回数,Craft Total,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,64
65,ARISEN_CARD_TEXT_LOOKSVALUE,外見平均評価,Average Appearance Rating,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,65
66,ARISEN_CARD_TEXT_BATTLEVALUE,冒険平均評価,Average Combat Rating,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,66
67,ARISEN_CARD_TEXT_CRAFTVALUE,クラフト平均評価,Average Craft Rating,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,67
68,ARISEN_CARD_TEXT_EDITPROFILE,プロフィールの編集,Edit Profile,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,68
69,ARISEN_CARD_TEXT_CHANGEBG,背景の変更,Change Background,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,69
70,ARISEN_CARD_TEXT_CHANGEPOSE,ポーズの変更,Change Pose,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,70
71,ARISEN_CARD_TEXT_CHANGEMYTITLE,称号の変更,Change Title,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,71
72,ARISEN_CARD_TEXT_HISTORY,History,History,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,72
73,ARISEN_CARD_TEXT_MAGIC,魔力,Magick,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,73
74,ARISEN_CARD_TEXT_KNOCKBACK,吹き飛ばし力,Blow Power,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,74
75,ARISEN_CARD_TEXT_NOSKILL,なし,None,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,75
76,ARISEN_CARD_TEXT_TITLE,称号,Title,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,76
77,ARISEN_CARD_TEXT_NOTITLE,称号設定なし,No Title Set,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,77
78,ARISEN_CARD_TEXT_INVITEPARTY,パーティー参加,Party Setting,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,78
79,ARISEN_CARD_TEXT_HISTORYGETACHIEVE,<VAL> を獲得しました,Earned achievement <VAL>,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,79
80,ARISEN_CARD_TEXT_ACHIEVEMENT,アチーブメント,Achievement,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,80
81,ARISEN_CARD_TEXT_RENTAL,Rental,Rental,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,81
82,ARISEN_CARD_TEXT_BATTLEUSENUM,残り冒険回数,Remaining Adventures,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,82
83,ARISEN_CARD_TEXT_CRAFTUSENUM,残りクラフト回数,Remaining Crafts,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,83
84,ARISEN_CARD_TEXT_RENTALVALUE,レンタルコスト,Rental Cost,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,84
85,ARISEN_CARD_TEXT_NOWRENTAL,レンタル中,Currently Renting,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,85
86,ARISEN_CARD_TEXT_SENID,,,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,86
87,ARISEN_CARD_TEXT_PLAYABLEJOB,遊びたいジョブ,Preferred Job,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,87
88,ARISEN_CARD_TEXT_PT_OK,許可する,Allowed,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,88
89,ARISEN_CARD_TEXT_PT_NG,許可しない,Disallowed,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,89
90,ARISEN_CARD_TEXT_NLV,Next,Next,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,90
91,ARISEN_CARD_TEXT_XP,XP,XP,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,91
92,ARISEN_CARD_TEXT_NOHISTORY,履歴はありません,There is no history.,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,92
93,ARISEN_CARD_TEXT_RENTALHISTORY,レンタル履歴,Rental History,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,93
94,ARISEN_CARD_TEXT_DATING,日付,Date,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,94
95,ARISEN_CARD_TEXT_PARTNER,Partner,Partner,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,95
96,ARISEN_CARD_TEXT_LIKABILITY,プレゼントした数,Number of Presents,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,96
97,ARISEN_CARD_TEXT_ORB_TREE,竜力の継承,竜力の継承,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,97
98,ARISEN_CARD_TEXT_ORB_TREE_2,戦技の継承,戦技の継承,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,98
99,ARISEN_CARD_TEXT_ORB_TREE_3,絶技の継承,絶技の継承,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,99
100,ARISEN_CARD_TEXT_PAWNTHINK_TITLE,ポーン戦術育成,Pawn Tactics Training,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,100
101,ARISEN_CARD_TEXT_PAWNTHINK_TOTALNUM,育成LV,Training LV,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,101
102,ARISEN_CARD_TEXT_PSPSKILL_1,特技,Special Skills,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,102
103,ARISEN_CARD_TEXT_PSPSKILL_2,特技の詳細,Special Skill Details,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,103
104,ARISEN_CARD_TEXT_TABSKILL,スキル,Skills,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,104
105,ARISEN_CARD_TEXT_TABPLAYER2,功績,Achievements,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,105
106,ARISEN_CARD_TEXT_TABPAWN2,育成,Training,ui\00_message\ui\ArisenCard_win.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,106
0,pawn_cultivation_head_0,優先して狙う敵,Enemy target priority,ui\00_message\ui\pawn_cultivation.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,0
1,pawn_cultivation_head_1,敵の大きさによって使う技,Skill use according to enemy size,ui\00_message\ui\pawn_cultivation.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,1
2,pawn_cultivation_head_2,敵の状態によって使う技,Skill use according to enemy condition,ui\00_message\ui\pawn_cultivation.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,2
3,pawn_cultivation_head_3,行動の優先度,Priority of actions,ui\00_message\ui\pawn_cultivation.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,3
4,pawn_cultivation_head_4,攻撃・支援の割合,Attack/Support Frequency,ui\00_message\ui\pawn_cultivation.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,4
5,pawn_cultivation_head_5,敵との間合い,Distance from enemies,ui\00_message\ui\pawn_cultivation.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,5
6,pawn_cultivation_element_1_0,小型敵,Small,ui\00_message\ui\pawn_cultivation.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,6
7,pawn_cultivation_element_1_1,中型敵,Medium,ui\00_message\ui\pawn_cultivation.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,7
8,pawn_cultivation_element_1_2,大型敵,Large,ui\00_message\ui\pawn_cultivation.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,8
9,pawn_cultivation_element_2_0,怒り時,Enraged,ui\00_message\ui\pawn_cultivation.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,9
10,pawn_cultivation_element_2_1,疲れ時,Tired,ui\00_message\ui\pawn_cultivation.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,10
11,pawn_cultivation_element_2_2,ダウン時,Down,ui\00_message\ui\pawn_cultivation.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,11
12,pawn_cultivation_element_3_0,体力が危険な時に回復する,Heal teammates when their health is critical,ui\00_message\ui\pawn_cultivation.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,12
13,pawn_cultivation_element_3_1,状態異常を回復する,Cure debilitations,ui\00_message\ui\pawn_cultivation.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,13
14,pawn_cultivation_element_3_2,体力が危険な時に回復を受けにいく,Seek healing when health is critical,ui\00_message\ui\pawn_cultivation.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,14
15,pawn_cultivation_element_3_3,体力が少ない時に回復する,Heal teammates when their health is low,ui\00_message\ui\pawn_cultivation.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,15
16,pawn_cultivation_element_3_4,タッチ救済する,Assist actions,ui\00_message\ui\pawn_cultivation.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,16
17,pawn_cultivation_element_3_5,スタミナを回復する,Restore stamina,ui\00_message\ui\pawn_cultivation.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,17
18,pawn_cultivation_element_3_6,体力が少ない時に回復を受けにいく,Seek healing when health is low,ui\00_message\ui\pawn_cultivation.gmd,\ui\uGUIArisenCard.arc,uGUIArisenCard.arc,18
