#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"ううう――
お、おなかが、いたい――",,ui\00_message\quest\q10300100.gmd,\quest\q10300100.arc,q10300100.arc,0
0,,"この前拾った変な色の木の実――
いくつか味見してみたんだけど
それがまずかったみたい――",,ui\00_message\quest\q10300100.gmd,\quest\q10300100.arc,q10300100.arc,1
0,,"こんなとき――
あれがあれば――",,ui\00_message\quest\q10300100.gmd,\quest\q10300100.arc,q10300100.arc,2
0,,あの草が食べたい――,,ui\00_message\quest\q10300100.gmd,\quest\q10300100.arc,q10300100.arc,3
0,,"え？　まさか――
あの草を探してきてくれるの？",,ui\00_message\quest\q10300100.gmd,\quest\q10300100.arc,q10300100.arc,4
0,,"アタシが餓えてさまよう子供だった頃
見つけてはかじってた、あの道端の草――
あれをかじると、なぜかお腹の調子がよくなるの",,ui\00_message\quest\q10300100.gmd,\quest\q10300100.arc,q10300100.arc,5
0,,"特徴はこれに書いてあるから
お願いね――",,ui\00_message\quest\q10300100.gmd,\quest\q10300100.arc,q10300100.arc,6
0,,"子供の頃ね、よく食べた草なの
よくお腹を壊してたから",,ui\00_message\quest\q10300100.gmd,\quest\q10300100.arc,q10300100.arc,7
0,,"餓えてさまようつらい毎日だったなぁ
ゴミみたいなものを食べて
お腹を壊すことも多くて――",,ui\00_message\quest\q10300100.gmd,\quest\q10300100.arc,q10300100.arc,8
0,,"そのにおい、間違いないわ！
あの草よ！",,ui\00_message\quest\q10300100.gmd,\quest\q10300100.arc,q10300100.arc,9
0,,（モシャ！）,,ui\00_message\quest\q10300100.gmd,\quest\q10300100.arc,q10300100.arc,10
0,,（モシャ！モシャ！）,,ui\00_message\quest\q10300100.gmd,\quest\q10300100.arc,q10300100.arc,11
0,,（モシャ！モシャ！モシャ！）,,ui\00_message\quest\q10300100.gmd,\quest\q10300100.arc,q10300100.arc,12
0,,（モシャ！モシャ！モシャ！モシャ！）,,ui\00_message\quest\q10300100.gmd,\quest\q10300100.arc,q10300100.arc,13
0,,"この舌触り、このエグ味――！
ニガい思い出がいっぱい詰まった味！",,ui\00_message\quest\q10300100.gmd,\quest\q10300100.arc,q10300100.arc,14
0,,"なんだか懐かしくなっちゃうな
つらかった思い出も
思い出のひとつには違いないんだよね",,ui\00_message\quest\q10300100.gmd,\quest\q10300100.arc,q10300100.arc,15
0,,"それに、あの頃に覚えた知識も
こうして活かせてるわけだし――",,ui\00_message\quest\q10300100.gmd,\quest\q10300100.arc,q10300100.arc,16
0,,"うん、お腹の痛みも落ち着いてきたみたい
食料集め、頑張れそうだよ",,ui\00_message\quest\q10300100.gmd,\quest\q10300100.arc,q10300100.arc,17
0,,受注前依頼文,,ui\00_message\quest\q10300101.gmd,\quest\q10300101.arc,q10300101.arc,0
0,,受注時会話,,ui\00_message\quest\q10300101.gmd,\quest\q10300101.arc,q10300101.arc,1
0,,納品完了前会話パターンA,,ui\00_message\quest\q10300101.gmd,\quest\q10300101.arc,q10300101.arc,2
0,,納品完了時会話パターンA,,ui\00_message\quest\q10300101.gmd,\quest\q10300101.arc,q10300101.arc,3
0,,納品後会話パターンA,,ui\00_message\quest\q10300101.gmd,\quest\q10300101.arc,q10300101.arc,4
0,,クリア時会話,,ui\00_message\quest\q10300101.gmd,\quest\q10300101.arc,q10300101.arc,5
0,,納品完了前会話パターンB,,ui\00_message\quest\q10300101.gmd,\quest\q10300101.arc,q10300101.arc,6
0,,納品完了時会話パターンB,,ui\00_message\quest\q10300101.gmd,\quest\q10300101.arc,q10300101.arc,7
0,,納品後会話パターンB,,ui\00_message\quest\q10300101.gmd,\quest\q10300101.arc,q10300101.arc,8
