#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
8,q21000074_00_1184,ダンジョン内の各所の魔物を討伐する（残り２）,"Defeat the monsters at locations in the dungeon
(2 left)",ui\00_message\quest_info\q21000074_00.gmd,\quest\q21000074.arc,q21000074.arc,8
9,q21000074_00_1185,ダンジョン内の各所の魔物を討伐する（残り１）,"Defeat the monsters at locations in the dungeon
(1 left)",ui\00_message\quest_info\q21000074_00.gmd,\quest\q21000074.arc,q21000074.arc,9
0,q21000075_00_394,水底に潜むもの,What Lies beneath the Waters,ui\00_message\quest_info\q21000075_00.gmd,\quest\q21000075.arc,q21000075.arc,0
1,q21000075_00_394,"【討伐クエスト】
エリアに出現した怪しい魔物を探し
問題の原因となる敵を討伐する",,ui\00_message\quest_info\q21000075_00.gmd,\quest\q21000075.arc,q21000075.arc,1
2,q21000075_00_394,"<NAME AREA>には今、怪しい気配のする
魔物たちが出現しているらしい",,ui\00_message\quest_info\q21000075_00.gmd,\quest\q21000075.arc,q21000075.arc,2
3,q21000075_00_394,"島に着いたばかりで興奮していたからね
海岸沿いの洞窟に探検がてら入ってみたのさ
そしたら何だいあの魔物の群れは！
綺麗な所だからって油断していたよ
かねがね聞いていた通り、恐ろしい場所だね",,ui\00_message\quest_info\q21000075_00.gmd,\quest\q21000075.arc,q21000075.arc,3
4,q21000075_00_1171,遭遇した魔物を討伐する,Defeat the encountered demons,ui\00_message\quest_info\q21000075_00.gmd,\quest\q21000075.arc,q21000075.arc,4
6,q21000075_00_1173,残る魔物を討伐する,Defeat the remaining demons,ui\00_message\quest_info\q21000075_00.gmd,\quest\q21000075.arc,q21000075.arc,6
5,q21000075_00_1229,新たに現れた魔物を即時討伐して危機を回避,,ui\00_message\quest_info\q21000075_00.gmd,\quest\q21000075.arc,q21000075.arc,5
0,q21000076_00_395,【宝飾の扉】新米の見せ場,Door of Jewelry: Newcomer's Highlight,ui\00_message\quest_info\q21000076_00.gmd,\quest\q21000076.arc,q21000076.arc,0
1,q21000076_00_395,"【危険区域クエスト】
ダンジョン内の危険区域へ繋がる扉の鍵を作り
凶悪な魔物を討伐する",,ui\00_message\quest_info\q21000076_00.gmd,\quest\q21000076.arc,q21000076.arc,1
2,q21000076_00_395,"<NAME AREA>のダンジョン内部は、特別な
鍵を持った者だけが入れる場所があるらしい",,ui\00_message\quest_info\q21000076_00.gmd,\quest\q21000076.arc,q21000076.arc,2
3,q21000076_00_395,"本当に肝を冷やしました――
まだまだ新米の自分には、分不相応な敵でした
ですが、こういう経験も必要なんでしょう
自分の今の力を知る、良い機会だったんだと思います
命を落とさなかったことは、幸運でした",,ui\00_message\quest_info\q21000076_00.gmd,\quest\q21000076.arc,q21000076.arc,3
4,q21000076_00_1170,遭遇した凶悪な魔物を討伐する,Defeat the encountered fiendish demons,ui\00_message\quest_info\q21000076_00.gmd,\quest\q21000076.arc,q21000076.arc,4
0,q21000077_00_396,【財宝の扉】愚者葬られし場,,ui\00_message\quest_info\q21000077_00.gmd,\quest\q21000077.arc,q21000077.arc,0
