#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,長いことお戻りにならねぇんで、心配してたんですよ,"I was worried because you didn't come back for a
long time",ui\00_message\pw\pwtlk07.gmd,\game_common.arc,game_common.arc,81
0,,食らいやがれッ！！,Take it!,ui\00_message\pw\pwtlk07.gmd,\game_common.arc,game_common.arc,44
0,,食らわしてやる――,I'm gonna make you pay for this...,ui\00_message\pw\pwtlk07.gmd,\game_common.arc,game_common.arc,38
0,,<COL B6FF01>《剛化》いつもより強めに行くわね！</COL>,"<COL B6FF01>《Harden》I'll go harder than
usual!</COL>",ui\00_message\pw\pwtlk08.gmd,\game_common.arc,game_common.arc,107
0,,<COL B6FF01>《剛化》この攻撃、その身に刻んであげる！</COL>,"<COL B6FF01>《Harden》This attack, I will carve it
into your body!</COL>",ui\00_message\pw\pwtlk08.gmd,\game_common.arc,game_common.arc,106
0,,<COL B6FF01>《守護》これで、痛くなんてないわよ</COL>,"<COL B6FF01>《Protection》There is no pain with
this</COL>",ui\00_message\pw\pwtlk08.gmd,\game_common.arc,game_common.arc,121
0,,<COL B6FF01>《守護》守りを高めるわ、みんな攻めてちょうだい</COL>,"<COL B6FF01>《Protection》I'm going to boost your
defenses, so you can all go on the
offensive.</COL>",ui\00_message\pw\pwtlk08.gmd,\game_common.arc,game_common.arc,120
0,,<COL B6FF01>《柔化》この敵には、どんな状態がお似合いかしら？</COL>,"<COL B6FF01>《Weaken》What kind of condition would
be suitable for this enemy?</COL>",ui\00_message\pw\pwtlk08.gmd,\game_common.arc,game_common.arc,112
0,,<COL B6FF01>《柔化》ふふ、誰から弱らせてあげようかしら</COL>,"<COL B6FF01>《Weaken》I wonder who I should start
weakening.</COL>",ui\00_message\pw\pwtlk08.gmd,\game_common.arc,game_common.arc,113
0,,<COL B6FF01>《無恐》もう誰も、あたしを止められはしない！</COL>,"<COL B6FF01>《Fearless》No one can stop me
now!</COL>",ui\00_message\pw\pwtlk08.gmd,\game_common.arc,game_common.arc,116
0,,<COL B6FF01>《無恐》避ける必要、なくなっちゃいそうね</COL>,"<COL B6FF01>《Fearless》I guess I won't have to
avoid them anymore.</COL>",ui\00_message\pw\pwtlk08.gmd,\game_common.arc,game_common.arc,117
0,,<COL B6FF01>《特技》あたしの全力、見せてあげる</COL>,"<COL B6FF01>《Special Skill》I'll show you what I
can do.</COL>",ui\00_message\pw\pwtlk08.gmd,\game_common.arc,game_common.arc,104
0,,<COL B6FF01>《特技》ふふ、刺激が足りないようね――</COL>,"<COL B6FF01>《Special Skill》Hehe, it seems like
there's not enough excitement――</COL>",ui\00_message\pw\pwtlk08.gmd,\game_common.arc,game_common.arc,105
0,,<COL B6FF01>《特技》限界を超えた力、お見せしますわ！</COL>,"<COL B6FF01>《Special Skill》I will show you the
power beyond your limits!</COL>",ui\00_message\pw\pwtlk08.gmd,\game_common.arc,game_common.arc,103
0,,<COL B6FF01>《癒活》みんなの消耗、あたしが引き受けるわ！</COL>,"<COL B6FF01>《Restoration》I'll take care of
everyone's exhaustion!</COL>",ui\00_message\pw\pwtlk08.gmd,\game_common.arc,game_common.arc,111
0,,<COL B6FF01>《癒活》癒しの加護よ――あたしに力を！</COL>,"<COL B6FF01>《Restoration》Healing blessings - give
me strength!</COL>",ui\00_message\pw\pwtlk08.gmd,\game_common.arc,game_common.arc,110
0,,<COL B6FF01>《蘇生》今倒れるなんて、あたしが許さないわ！</COL>,"<COL B6FF01>《Resurrection》 I won't forgive you
for collapsing now!</COL>",ui\00_message\pw\pwtlk08.gmd,\game_common.arc,game_common.arc,122
