#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"ああ、残念！　料理が冷めちゃった！
冷めた料理じゃ、疲れた兵士さんたちを
元気にはしてあげられない",,ui\00_message\quest\q60300050.gmd,\quest\q60300050.arc,q60300050.arc,9
0,,"<STG 448>に戻って
温かい料理を作り直して
出直そう――",,ui\00_message\quest\q60300050.gmd,\quest\q60300050.arc,q60300050.arc,10
0,,"暖かい料理をありがとう――
疲れがとれそうです",,ui\00_message\quest\q60300050.gmd,\quest\q60300050.arc,q60300050.arc,11
0,,料理が冷めちゃわないうちに――がんばって探さなくっちゃね！,,ui\00_message\quest\q60300050.gmd,\quest\q60300050.arc,q60300050.arc,12
0,,無事――ふるまえてよかった！　協力ありがとう！,,ui\00_message\quest\q60300050.gmd,\quest\q60300050.arc,q60300050.arc,13
0,,ああ、もうすぐ料理が冷めちゃう――早く見つけなきゃ,,ui\00_message\quest\q60300050.gmd,\quest\q60300050.arc,q60300050.arc,14
0,,せっかくの料理が冷めちゃった――再度作り直さなきゃね,,ui\00_message\quest\q60300050.gmd,\quest\q60300050.arc,q60300050.arc,15
0,,"ではさっそく<STG 443>で
待ち合わせようよ
手伝ってくれてありがとうね！",,ui\00_message\quest\q60300050.gmd,\quest\q60300050.arc,q60300050.arc,16
0,,"そっかーしょうがないね
また協力できそうだったら
よろしくね！",,ui\00_message\quest\q60300050.gmd,\quest\q60300050.arc,q60300050.arc,17
0,,"兵士さんたちはみんな――
ぐったりしていると思うから
まわりをよく見ながら運んでね",,ui\00_message\quest\q60300050.gmd,\quest\q60300050.arc,q60300050.arc,18
0,,"それと、料理が冷めちゃわないように
――時間に気を付けて！",,ui\00_message\quest\q60300050.gmd,\quest\q60300050.arc,q60300050.arc,19
0,,"ではさっそく<STG 443>で
待ち合わせようよ",,ui\00_message\quest\q60300050.gmd,\quest\q60300050.arc,q60300050.arc,20
0,,ほんと手伝ってくれてありがとうね！,,ui\00_message\quest\q60300050.gmd,\quest\q60300050.arc,q60300050.arc,21
0,,"美味そうないい匂いだ――
いかん――
なぜか涙が出てきそうだ",,ui\00_message\quest\q60300050.gmd,\quest\q60300050.arc,q60300050.arc,22
0,,"これは――
すごく腹が減っていたので
助かります",,ui\00_message\quest\q60300050.gmd,\quest\q60300050.arc,q60300050.arc,23
0,,"ありがたく
いただくとするよ",,ui\00_message\quest\q60300050.gmd,\quest\q60300050.arc,q60300050.arc,24
0,,"腹が鳴ってきた――
よく食べて休憩させてもらうよ！",,ui\00_message\quest\q60300050.gmd,\quest\q60300050.arc,q60300050.arc,25
0,,"わざわざ届けて頂いて言葉もありません
――本当に助かります",,ui\00_message\quest\q60300050.gmd,\quest\q60300050.arc,q60300050.arc,26
0,,"ねぎらいの言葉より――
こういう食事をいただく方が
何倍もうれしいですね",,ui\00_message\quest\q60300050.gmd,\quest\q60300050.arc,q60300050.arc,27
0,,"そういえば――
<STG 443>で<NPC 580>が探してたぞ
気になるなら聞いてやってくれ",,ui\00_message\quest\q60300050.gmd,\quest\q60300050.arc,q60300050.arc,28
0,,"<NPC 580>も――
食堂が復興してからは
元気になってよかったよ",,ui\00_message\quest\q60300050.gmd,\quest\q60300050.arc,q60300050.arc,29
0,,"ぜひ気になるなら
用事を聞いてやってくれ",,ui\00_message\quest\q60300050.gmd,\quest\q60300050.arc,q60300050.arc,30
0,,"ねえ、前線で戦ってる解放軍の人たちにも
おいしい料理を作ってあげたくてさ
それでこれから<SPOT 1032> に
行こうと思ってるんだ",,ui\00_message\quest\q60300051.gmd,\quest\q60300051.arc,q60300051.arc,0
0,,"それでね――
調理の準備とか、何かと色々あるから
向こうで手伝ってくれたら嬉しいな――",,ui\00_message\quest\q60300051.gmd,\quest\q60300051.arc,q60300051.arc,1
0,,"アタシ、いろんな調理器具を持って
一足先に<SPOT 1032> に向かうね
向こうで合流しよう",,ui\00_message\quest\q60300051.gmd,\quest\q60300051.arc,q60300051.arc,2
0,,"うーん、調理を始めてみたんだけれど
いま一つ、良い感じの味に仕上がらないんだよね",,ui\00_message\quest\q60300051.gmd,\quest\q60300051.arc,q60300051.arc,3
0,,"それでさ、もっとおいしい料理を作るために
必要な器具の代わりとなる材料を
持ってきてくれないかな",,ui\00_message\quest\q60300051.gmd,\quest\q60300051.arc,q60300051.arc,4
