0,,"侵食胞子を噴出する魔物は
侵食が進んでいる証拠――
対峙する際は十分な注意を",,ui\00_message\pawn\talk\stage\feature0016\persona04.gmd,\pw_talk\pt_feature0016_persona04.arc,pt_feature0016_persona04.arc,2,
0,,"侵食の進んだ地を行く際は
抗侵薬の手持ちを常に把握しておくことを勧める",,ui\00_message\pawn\talk\stage\feature0016\persona04.gmd,\pw_talk\pt_feature0016_persona04.arc,pt_feature0016_persona04.arc,3,
0,,"侵食によって住処を追われる住人もいると聞く
彼らのためにも、急ぎ侵食を食い止めるべきかと",,ui\00_message\pawn\talk\stage\feature0016\persona04.gmd,\pw_talk\pt_feature0016_persona04.arc,pt_feature0016_persona04.arc,4,
0,,"この地域は、今まで見た中でも
最も侵食が進んでいる――
そう言っても過言ではないでしょうね",,ui\00_message\pawn\talk\stage\feature0016\persona05.gmd,\pw_talk\pt_feature0016_persona05.arc,pt_feature0016_persona05.arc,0,
0,,"木が赤く変色しているのも
きっと侵食が進んだせいなのでしょうね
このままでは森全体が枯れてしまいそうです",,ui\00_message\pawn\talk\stage\feature0016\persona05.gmd,\pw_talk\pt_feature0016_persona05.arc,pt_feature0016_persona05.arc,1,
0,,"侵食が進み、さらに醜くなった魔物――
もはや自我も残っていないようです
我らの華麗な技で、いっそ苦しみから
解き放ってやりましょう",,ui\00_message\pawn\talk\stage\feature0016\persona05.gmd,\pw_talk\pt_feature0016_persona05.arc,pt_feature0016_persona05.arc,2,
0,,"覚者殿、抗侵薬の手持ちは十分ですか？
これほど侵食魔の多い土地です
多めに持っておいても損は無いでしょう",,ui\00_message\pawn\talk\stage\feature0016\persona05.gmd,\pw_talk\pt_feature0016_persona05.arc,pt_feature0016_persona05.arc,3,
0,,"近隣の村に住む方々も侵食の被害に
お困りのことでしょう
主殿、一人ひとりお話を聞いてさしあげては――",,ui\00_message\pawn\talk\stage\feature0016\persona05.gmd,\pw_talk\pt_feature0016_persona05.arc,pt_feature0016_persona05.arc,4,
0,,"この辺り、すごく侵食が進んでるみたいですね
もしかしたら一番ひどいかも――",,ui\00_message\pawn\talk\stage\feature0016\persona06.gmd,\pw_talk\pt_feature0016_persona06.arc,pt_feature0016_persona06.arc,0,
0,,"見てください、覚者さま！
木が赤くなって、立ったまま枯れてます
このままじゃ森全体がダメになっちゃいますよ――",,ui\00_message\pawn\talk\stage\feature0016\persona06.gmd,\pw_talk\pt_feature0016_persona06.arc,pt_feature0016_persona06.arc,1,
