0,,人敵用al230024_0_0,人敵用al230024_0_0〈9921〉,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18226
0,,人敵用al230009_0_0,人敵用al230009_0_0〈9922〉,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18227
0,,人敵用al230005_0_1,人敵用al230005_0_1〈9923〉,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18228
0,,人敵用al230002_0_1,人敵用al230002_0_1〈10067〉,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18229
0,,NPC用_al230000,NPC用_al230000〈10121〉,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18230
0,,ゴールドラプター,Gold Raptor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18231
0,,ゴールドラプター,ゴールドラプター,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18232
0,,ゴールドラプター,ゴールドラプター,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18233
0,,ゴールドラプター,ゴールドラプター,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18234
0,,ゴールドラプター,ゴールドラプター,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18235
0,,ネメシスブーツ,Nemesis Boots,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18236
0,,ネメシスブーツ,ネメシスブーツ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18237
0,,ネメシスブーツ,ネメシスブーツ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18238
0,,ネメシスブーツ,ネメシスブーツ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18239
0,,ネメシスブーツ,ネメシスブーツ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18240
0,,執行者のブーツ【紅蓮】,Enforcer's Boots (Crimson),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18241
0,,執行者のブーツ【紅蓮】,執行者のブーツ【紅蓮】,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18242
0,,執行者のブーツ【紅蓮】,執行者のブーツ【紅蓮】,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18243
0,,執行者のブーツ【紅蓮】,執行者のブーツ【紅蓮】,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18244
0,,執行者のブーツ【紅蓮】,執行者のブーツ【紅蓮】,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18245
0,,執行者のブーツ【月花】,Enforcer's Boots (Moonflower),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18246
0,,執行者のブーツ【闇夜】,Enforcer's Boots (Dark Night),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18247
0,,レウスグリーヴ,Rathalos Greaves,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18248
0,,レウスグリーヴ,レウスグリーヴ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18249
0,,レウスグリーヴ,レウスグリーヴ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18250
0,,レウスグリーヴ,レウスグリーヴ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18251
0,,レウスグリーヴ,レウスグリーヴ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18252
0,,レイアグリーヴ,Rathian Greaves,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18253
0,,レイアグリーヴ,レイアグリーヴ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18254
0,,レイアグリーヴ,レイアグリーヴ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18255
0,,レイアグリーヴ,レイアグリーヴ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18256
0,,レイアグリーヴ,レイアグリーヴ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18257
0,,シルバーソルグリーヴ,Silver Sol Greaves,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18258
0,,シルバーソルグリーヴ,シルバーソルグリーヴ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18259
0,,シルバーソルグリーヴ,シルバーソルグリーヴ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18260
0,,シルバーソルグリーヴ,シルバーソルグリーヴ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18261
0,,シルバーソルグリーヴ,シルバーソルグリーヴ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18262
0,,ゴールドルナグリーヴ,Gold Luna Greaves,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18263
0,,ゴールドルナグリーヴ,ゴールドルナグリーヴ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18264
0,,ゴールドルナグリーヴ,ゴールドルナグリーヴ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18265
0,,ゴールドルナグリーヴ,ゴールドルナグリーヴ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18266
0,,ゴールドルナグリーヴ,ゴールドルナグリーヴ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18267
0,,人敵用al230001_1_1,人敵用al230001_1_1〈11194〉,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18268
0,,人敵用al230010_1_1,人敵用al230010_1_1〈11195〉,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18269
0,,人敵用al230014_1_1,人敵用al230014_1_1〈11196〉,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18270
0,,人敵用al230015_1_1,人敵用al230015_1_1〈11197〉,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18271
0,,人敵用al230027_1_1,人敵用al230027_1_1〈11198〉,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18272
0,,無形のブーツ,Invisible Boots,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18273
0,,ダマスクスキュイス,Damascus Cuisses,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18274
0,,ダマスクスキュイス,ダマスクスキュイス,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18275
0,,ダマスクスキュイス,ダマスクスキュイス,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18276
0,,ダマスクスキュイス,ダマスクスキュイス,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18277
0,,ダマスクスキュイス,ダマスクスキュイス,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18278
0,,不滅のサバトン,Immortal's Sabatons,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18279
0,,不滅のサバトン,不滅のサバトン,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18280
0,,不滅のサバトン,不滅のサバトン,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18281
0,,不滅のサバトン,不滅のサバトン,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18282
0,,不滅のサバトン,不滅のサバトン,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18283
0,,エンライトメントグリーブ,Enlightenment Greaves,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18284
0,,エンライトメントグリーブ,エンライトメントグリーブ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18285
0,,エンライトメントグリーブ,エンライトメントグリーブ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18286
0,,エンライトメントグリーブ,エンライトメントグリーブ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18287
0,,エンライトメントグリーブ,エンライトメントグリーブ,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18288
0,,バーバリアンブーツ,Barbarian Boots,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18289
