0,,――ん？　新手の呪文？,,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,41,Klaus
0,,うふふ、ハッピーバレンタイン！,,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,42,Mayleaf
0,,ハッピーバレンタイン！,,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,43,Lise
0,,"今もレスタニアは戦ばかりかね？
いかんいかん！
人生には愛とユーモアが必要不可欠だ！",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,44,Angelo
0,,"今回のお祭りはシェリーちゃんが張り切って
準備したものだ！
存分に楽しんでくれ――！",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,45,Angelo
0,,"とっても素敵なお祭りを
レスタニアに広めたくてやって来たの！",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,46,Shelly
0,,"私達は＜愛の伝道師＞よ
アナタの愛を届ける手助けをするわ",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,47,Shelly
0,,"酒場で行われているイベント、ご存じですか？
私は先ほどガルドリン様に
プレゼントしてきたところです！",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,48,Julia
0,,"少し乱暴な所がありますが
お話ししてみると、とってもお優しい方なんですよ",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,49,Julia
0,,"ジュリアが意気揚々と
酒場に足を運んでおりましたが
何やら催し物が行われているようで――",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,50,Barton
0,,"以前、クラウス様に
「年のせいか足が痛む」と話したら
よく効く膏薬を届けてくださったのです
是非とも感謝のお気持ちを伝えたいですな",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,51,Barton
0,,"酒場でのイベントについては聞いている
ずいぶん盛り上がっているみたいだな",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,52,Archibald
0,,"俺はリズに渡すつもりだ
リズは最近熱心にここへ来て
より良い戦い方を模索しているようだから
一言褒めてやりたくてな",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,53,Archibald
0,,"アーチボルトさんはリズに渡すって言ってたけど
俺はどうしようかなぁ",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,54,Renton
0,,"ま、付き合いがあるから
無難にガルドリンかエリオットだろうな
様子を見て、貰えてなさそうな方に渡すよ
こういうのって貰えないと寂しいからさ",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,55,Renton
0,,"今回のイベントは≪愛≫か
ロマンチックでいいね",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,56,Kibiza
0,,"わたしかい？　シェリーに渡そうとしたら
隣のアンジェロから睨まれたよ――
人の恋路の邪魔をしちゃいけないね",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,57,Kibiza
0,,"今やってるイベントでアピールすればいずれ――
なんて、考えただけでワクワクしちゃう！",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,58,Nancy
0,,"あたしはやっぱり男気溢れる
ガルドリンがいいわね～
ワイルドな男の人って魅力的でしょう？",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,59,Nancy
0,,"――え？
誰にチョコレート渡したいかだって？",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,60,Fabio
0,,"じゃああんたに渡そうかな？
――冗談だよ
ちょっと残念に思ってるか？",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,61,Fabio
0,,"酒場で行われているイベント
何だか楽しそうです！",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,62,Seneka
0,,"――そうですね
もしチョコレートを渡すならガルドリン様でしょうか
ガルドリン様なら、色々な冒険のお話を
聞かせていただけると思うのです",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,63,Seneka
0,,"覚者さまにチョコレートを渡すなら、
私はエリオットさまにお渡ししたいと思います",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,64,Nestor
0,,"あなたさまの力になろうと日々奮闘される様には
目を見張るものがございますので
是非、ねぎらいの言葉を添えて
お渡ししたいですね",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,65,Nestor
0,,"酒場のイベント――
なぜヴァネッサ副隊長がおられないのだ！",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,66,Alan
0,,"あれほどの美貌と剣の腕前を持つ方は
他にいないだろう！
俺は副隊長以外には渡す気になれんぞ！",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,67,Alan
0,,"酒場で素敵なイベントが催されていますね！
気になって足を運んでみました",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,68,Emilia
0,,"私がお渡しするなら、クラウス様ですね
とても知的な方なので、尊敬してるんです",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,69,Emilia
0,,"酒場で行われている行事、ご存知です？
何でも意中の方にお菓子を贈るのだとか",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,70,Hilde
0,,"そうですわね、私がお渡しするのならば
クラウス様がよろしいかと――
神殿内でも一二を争うほど博学な方ですから",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,71,Hilde
0,,"チョコレートを渡すイベントが
酒場で行われているみたいですよ！",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,72,Cameron
0,,"私は皆さんにクジを引いていただいて
アタリの方にお渡ししたいですね！
強運をお持ちの方はどなたか――
考えるだけでワクワクしませんか？",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,73,Cameron
0,,"ハッピーバレンタイン！
これ、今行われているイベントの挨拶なんだって",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,74,Owen
0,,"エリオットに挨拶したけど、笑顔で返してくれたよ
今度イベントで作ることのできるチョコレートを
渡してみようかな",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,75,Owen
0,,"酒場のイベント知ってる？
アタシが渡すなら、絶対エリオットさんだね！",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,76,Colette
0,,"時々弓を見に来るんだけど
弓を労わるような眼差しをするんだ
武器を大切にする人は
絶対良い人って決まってる！",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,77,Colette
0,,"覚者さま、酒場のイベントでは
誰にプレゼントなさるおつもりですか？",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,78,Ferguson
0,,"エリオット様は古い防具も大切にされる方です
練習用に使うからと、こまめに手入れをされて――
防具を生業にする者としては
感謝を伝えなければなりますまい",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,79,Ferguson
0,,"今、酒場でイベントが催されておりますが
覚者さまはもう誰かにプレゼントされましたかな？",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,80,Charleston
0,,"私は≪レスタニアニュース≫を利用してくださる
覚者さま全員にお渡ししたいくらいの
気持ちですぞ！",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,81,Charleston
0,,"この前、クラウスさんが
うちの品物を見にきてくれたんだけど
あどけない顔立ちに惹かれちゃって――",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,82,Joanna
0,,"今回のイベントで
アピールしちゃおうかなって考えてるの！
あたしもチョコレート作らなきゃ！",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,83,Joanna
0,,"今、酒場でイベントが行われているようだな
――全くくだらん、魔物の脅威が
過ぎ去ったわけではないのに",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,84,Logan
0,,"俺は""愛""よりも""剣""を
信頼している",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,85,Logan
0,,"意中の相手に贈り物をする催し物が
行われていることは知っている――",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,86,Heinz
0,,"あれに参加する気はないが
もし贈り物をするなら
――そうだな、日頃の感謝を示すために
ゲルト騎士団長にお渡ししようか",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,87,Heinz
0,,"酒場の祭りのことか？
それなら知っている",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,88,Duke
0,,"渡すなら、メイリーフかな
――なぜかって？
覚者じゃないからだ",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,89,Duke
0,,"酒場のイベントで
チョコレートを渡すんだってな",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,90,Vicelot
0,,"チョコレートの材料に使われる
≪癒しの薬≫は、うちで買えるぜ",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,91,Vicelot
0,,"意中の相手に贈り物をするお祭りで
誰に贈るか――",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,92,Cornelia
0,,勿論、ファビオ様に,,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,93,Cornelia
0,,"酒場では何やら素敵なイベントが
行われているようだね
フフ、ボクにプレゼントしてくれてもいいんだよ？",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,94,Morris
0,,"渡すとなると、どうだろう
――リズかな？
あの小悪魔めいた顔立ちをより惹き立てることが
できるのは、このボク以外にありえないからね！",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,95,Morris
0,,"今回酒場で行われるイベントのことは
ご存じですか？
お菓子を作って贈るそうですね",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,96,Sally
0,,"また新たなレシピが増えて楽しみですね！
自分の作ったものを食べてもらえるなんて
とても嬉しいことだと思いませんか？",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,97,Sally
0,,"酒場のイベントですか？
知っていますよ！",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,98,Hancock
