#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"いただいた素材は、外壁の修復に使う予定です
実のところ、この巨大な城を運営するのに
人手も物資もまだまだ足りていないのです","いただいた素材は、外壁の修復に使う予定です
実のところ、この巨大な城を運営するのに
人手も物資もまだまだ足りていないのです",ui\00_message\quest\q22018027.gmd,\quest\q22018027.arc,q22018027.arc,19
0,,"また、採取へ行かれる際は
ぜひご相談ください
スポットボスがいない時なら
今回のようにご案内いたします","また、採取へ行かれる際は
ぜひご相談ください
スポットボスがいない時なら
今回のようにご案内いたします",ui\00_message\quest\q22018027.gmd,\quest\q22018027.arc,q22018027.arc,20
0,,"<SPOT 1085>で《<ITEM 17916>》を採取できる採取ポイントの数が増えています
＜オークの将が出現していない間＞にたくさん採取し、納品しましょう","<SPOT 1085>で《<ITEM 17916>》を採取できる採取ポイントの数が増えています
＜オークの将が出現していない間＞にたくさん採取し、納品しましょう",ui\00_message\quest\q22018027.gmd,\quest\q22018027.arc,q22018027.arc,21
0,,"＜オークの将が出現していない間＞が終了したため、《<ITEM 17916>》の採取ポイント数が通常に戻りました
エリアマスターに納品し、クエストを終了しましょう","＜オークの将が出現していない間＞が終了したため、《<ITEM
17916>》の採取ポイント数が通常に戻りました
エリアマスターに納品し、クエストを終了しましょう",ui\00_message\quest\q22018027.gmd,\quest\q22018027.arc,q22018027.arc,22
0,,"《<QDEL NAME 0 6>》を
採りに行くんですか？
今なら狙い目ですよ、殆ど採られていません","《<QDEL NAME 0 6>》を
採りに行くんですか？
今なら狙い目ですよ、殆ど採られていません",ui\00_message\quest\q22018027.gmd,\quest\q22018027.arc,q22018027.arc,23
0,,"採取が終わったら、<NPC 3050>さんに
＜5＞個納品するんですよね
――ええ、確かここに採取に来る人は
そういう約束をされているはずですよ","採取が終わったら、<NPC 3050>さんに
＜5＞個納品するんですよね
――ええ、確かここに採取に来る人は
そういう約束をされているはずですよ",ui\00_message\quest\q22018027.gmd,\quest\q22018027.arc,q22018027.arc,24
0,,"――あまり大きな声を出すと、気付かれます
《<QDEL NAME 0 6>》の採取ですか？
オークは多くなってきましたが
まだ少しは残っているかもしれませんね","――あまり大きな声を出すと、気付かれます
《<QDEL NAME 0 6>》の採取ですか？
オークは多くなってきましたが
まだ少しは残っているかもしれませんね",ui\00_message\quest\q22018027.gmd,\quest\q22018027.arc,q22018027.arc,25
0,,"採取が終わったら、<NPC 3050>さんに
＜5＞個納品するんですよね
――ええ、確かここに採取に来る人は
そういう約束をされているはずですよ","採取が終わったら、<NPC 3050>さんに
＜5＞個納品するんですよね
――ええ、確かここに採取に来る人は
そういう約束をされているはずですよ",ui\00_message\quest\q22018027.gmd,\quest\q22018027.arc,q22018027.arc,26
0,,"採取ですか？　オークが多すぎますよ――
恐らく、有用なものは全て
採り尽くされているでしょうね
スポットボスを倒さないことには――","採取ですか？　オークが多すぎますよ――
恐らく、有用なものは全て
採り尽くされているでしょうね
スポットボスを倒さないことには――",ui\00_message\quest\q22018027.gmd,\quest\q22018027.arc,q22018027.arc,27
0,,"えっ　スポットボスを倒すつもりで？
そうですか――いえ、応援してます
討伐に成功して、またスポットの状況が
変わったら声をかけてくださいよ","えっ　スポットボスを倒すつもりで？
そうですか――いえ、応援してます
討伐に成功して、またスポットの状況が
変わったら声をかけてくださいよ",ui\00_message\quest\q22018027.gmd,\quest\q22018027.arc,q22018027.arc,28
0,,"《<QDEL NAME 0 6>》を採りに？
オークが多すぎて、採取は難しいかもしれませんよ
誰かスポットボスを討ってくれればいいのですが――","《<QDEL NAME 0 6>》を採りに？
オークが多すぎて、採取は難しいかもしれませんよ
誰かスポットボスを討ってくれればいいのですが――",ui\00_message\quest\q22018027.gmd,\quest\q22018027.arc,q22018027.arc,29
0,,"まさか、挑む気なのですか？
そ、そんな無謀な――無理に止めはしませんが
うぅん――もしスポットボスが退き
状況が変わったら、また声をかけてください","まさか、挑む気なのですか？
そ、そんな無謀な――無理に止めはしませんが
うぅん――もしスポットボスが退き
状況が変わったら、また声をかけてください",ui\00_message\quest\q22018027.gmd,\quest\q22018027.arc,q22018027.arc,30
0,,"はい――
《<QDEL NAME 0 6>》を採りにいらしたんですね
今はオークも少ないので
たくさん採れるはずです","はい――
《<QDEL NAME 0 6>》を採りにいらしたんですね
今はオークも少ないので
たくさん採れるはずです",ui\00_message\quest\q22018027.gmd,\quest\q22018027.arc,q22018027.arc,31
