0,,"白竜神殿の情報なら
あの謁見の間の神官様が
把握してるんじゃないかしら
ひとまず神官様のところから当たってみましょ","If it's information about the 
White Dragon Temple, that priest in 
the audience chamber might know 
something. For now, let's start 
by asking the priest!",ui\00_message\quest\q60301053.gmd,\quest\q60301053.arc,q60301053.arc,5
0,,"私がおおっぴらに行動したら
盗賊に気付かれちゃうかもしれないでしょ
だから、あなたにコッソリ捜査をお願いしたいの
ね！　いいでしょ、お願い！","If I were to act openly, the thieves 
might catch on, so I'd like to ask 
you to conduct a discreet investigation 
for me, alright? Please, I'm counting on you!",ui\00_message\quest\q60301053.gmd,\quest\q60301053.arc,q60301053.arc,6
0,,"白竜神殿の情報なら
あの謁見の間の神官様が
把握してるんじゃないかしら
ひとまず神官様のところから当たってみましょ","If it's information about the 
White Dragon Temple, that priest in 
the audience chamber might know 
something. For now, let's start 
by asking the priest!",ui\00_message\quest\q60301053.gmd,\quest\q60301053.arc,q60301053.arc,7
0,,"どうした？
険しい顔をしているな
何かあったのか？","What's the matter? 
You look troubled. 
Is something wrong?",ui\00_message\quest\q60301053.gmd,\quest\q60301053.arc,q60301053.arc,8
0,,"なに？　最近怪しい者を見なかったか、だと？
ふむ、わしのところへはそれらしき
報告は入ってきておらぬが――","What? Have you seen any suspicious 
characters recently? Well, I've 
not received any such reports here――",ui\00_message\quest\q60301053.gmd,\quest\q60301053.arc,q60301053.arc,9
0,,"しかし――そういえば兵士たちの間で
近頃、不気味な話題が流行っているとは聞いた
任務そっちのけで噂話などもっての外――
と思ったが、どうやら単なる噂ではないようだな","But―come to think of it, I have heard that an 
eerie topic has been going around among the 
soldiers lately. Ignoring their missions for idle 
chatter is out of the question―
but it seems this is not just mere gossip.",ui\00_message\quest\q60301053.gmd,\quest\q60301053.arc,q60301053.arc,10
0,,"噂の出所は《商店区》の方らしい
あの辺りを重点的にあたってみたらどうだ","The rumor appears to originate from the 
《Shopping District》. Why not 
target your search in that area?",ui\00_message\quest\q60301053.gmd,\quest\q60301053.arc,q60301053.arc,11
0,,"何か用か？　ああ、例の噂か
この目で確かに見たんだ
怪しいヤツをな――","Is there something you need? Oh, the 
rumor, is it? I can confirm that I 
saw a suspicious figure with my own 
eyes――",ui\00_message\quest\q60301053.gmd,\quest\q60301053.arc,q60301053.arc,12
0,,"怪しいヤツというか――
あれは――""ヤツ""なのか？
人だったのかどうかもよく分からん","I mean, that weird guy-- was it-- was it a ""him""? 
I don't even know if it was a person.",ui\00_message\quest\q60301053.gmd,\quest\q60301053.arc,q60301053.arc,13
0,,"夜中に商店区を巡回していた時のことだ
暗がりだったこともあってよく見えなかったが
――俺が声をかけたら、消えたんだ！","I was patrolling the shopping district in the 
middle of the night, and I couldn't see much, 
partly because it was dark--
I called out to it, and it disappeared!",ui\00_message\quest\q60301053.gmd,\quest\q60301053.arc,q60301053.arc,14
