key,old,new
AREA_RANK_REWARD_337,"支援品の配給
封鎖エリアが開放《<SPOT 1065>》","Distribution of support goods
Unblock area ""<SPOT 1065>"""
AREA_RANK_REWARD_338,"各地の解放軍より救援依頼が発生
封鎖エリアが開放《<SPOT 1063>》","Rescue requests available from the liberation army in various places
Unblock area ""<SPOT 1063>"""
AREA_RANK_REWARD_341,魔物集結スポットが出現《<SPOT 1081>》,"Monster Gathering Spot ""<SPOT 1081>"" appears"
AREA_RANK_REWARD_382,支援品のランクアップ,Rank up of support goods
AREA_RANK_REWARD_383,"各地の解放軍より救援依頼が発生
封鎖エリアが開放《<SPOT 1066>》","Rescue requests available from the liberation army in various places
Unblock area ""<SPOT 1066>"""
AREA_RANK_REWARD_384,魔物集結スポットが出現《<SPOT 1082>》,"Monster Gathering Spot ""<SPOT 1082>"" appears"
AREA_RANK_REWARD_385,エリアマスターが《ティネス砦》に合流,"Area master joins ""Fort Thines"""
AREA_RANK_REWARD_394,封鎖エリアが開放《<SPOT 1067>》,"Unblock area ""<SPOT 1067>"""
AREA_RANK_REWARD_395,エリアの最重要依頼 《ラスニテ山麓 試練：魔軍襲撃探知》 が発生,"Area's most important request ""Rathnite Foothills Trial: 魔軍襲撃探知"" available"
AREA_RANK_REWARD_396,"支援品のランクアップ
封鎖エリアが開放《<SPOT 1100>》","Rank up of support goods
Unblock area ""<SPOT 1100>"""
