key,old,new
AREA_RANK_REWARD_358,支援品の配給,Distribution of support goods
AREA_RANK_REWARD_359,"各地の解放軍より救援依頼が発生
封鎖エリアが開放《<SPOT 1077>》","Rescue requests available from the liberation army in various places
Unblock area ""<SPOT 1077>"""
AREA_RANK_REWARD_360,魔物集結スポットが出現《<SPOT 1089>》,"Monster Gathering Spot ""<SPOT 1089>"" appears"
AREA_RANK_REWARD_409,支援品のランクアップ,Rank up of support goods
AREA_RANK_REWARD_408,"エリアマスターが《<SPOT 1217>》に合流
封鎖エリアが開放《<SPOT 1078>》","Area master joins ""<SPOT 1217>""
Unblock area ""<SPOT 1078>"""
AREA_RANK_REWARD_407,"各地の解放軍より救援依頼が発生
王家より封印されている扉が解放","Rescue requests available from the liberation army in various places
Unlock Royal Family sealed doors"
AREA_RANK_REWARD_410,魔物集結スポットが出現《<SPOT 1090>》,"Monster Gathering Spot ""<SPOT 1090>"" appears"
AREA_RANK_REWARD_411,《<SPOT 1219>》に新たな強敵が出現,"New powerful enemy at ""<SPOT 1219>"""
AREA_RANK_REWARD_412,エリアの最重要依頼 《ウルテカ山岳　試練：闇の滴り 》 が発生,"Area's most important request ""Urteca Mountains Trial: 闇の滴り"" available"
AREA_RANK_REWARD_413,"支援品のランクアップ
封鎖エリアが開放《<SPOT 1103>》","Rank up of support goods
Unblock area ""<SPOT 1103>"""
