key,old,new
AREA_RANK_REWARD_111,支援品の配給,Distribution of support goods
AREA_RANK_REWARD_112,《湖岸の廃墟》に新たな強敵が出現,"New powerful enemy at ""Lakeside Ruins"""
AREA_RANK_REWARD_113,《バートランド大橋》に新たな強敵が出現,"New powerful enemy at ""Betland Bridge"""
AREA_RANK_REWARD_114,封鎖エリア《バートランド墓地》開放,"Unblock area ""Betland Cemetery"""
AREA_RANK_REWARD_115,支援品ランクアップ,Rank up of support goods
AREA_RANK_REWARD_116,交通路《バートランド山道～北部》復旧,"Restore path ""Betland Mountain Road"" to ""Northern Betland Plains"""
AREA_RANK_REWARD_117,封鎖エリア《不浄の地下水道》開放,"Unblock area ""Foul Water Channel"""
AREA_RANK_REWARD_118,《セラー湖船墓場》に新たな強敵が出現,"New powerful enemy at ""Lake Cera Ship Graveyard"""
AREA_RANK_REWARD_119,封鎖エリア《戦鬼の影穴》開放,"Unblock area ""War Demons' Hideout"""
AREA_RANK_REWARD_120,支援品ランクアップ,Rank up of support goods
AREA_RANK_REWARD_216,《バートランド平原》各地にある未解放のリム転移 解放,"Release ""Betland Plains"" Portcrystals"
AREA_RANK_REWARD_217,《薄煙の荒れ地》に新たな強敵が出現,"New powerful enemy at ""Wispy Wasteland"""
AREA_RANK_REWARD_218,封鎖エリア《罪人の修獄》開放,"Unblock area ""Penitentiary"""
AREA_RANK_REWARD_219,《罪人の修獄》に新たな強敵が出現,"New powerful enemy at ""Penitentiary"""
AREA_RANK_REWARD_331,支援品ランクアップ,Rank up of support goods
