key,old,new
AREA_RANK_REWARD_306,支援品の配給,Distribution of support goods
AREA_RANK_REWARD_307,新たな強敵が出現《<SPOT 945>》,"New powerful enemy at ""<SPOT 945>"""
AREA_RANK_REWARD_308,新たな強敵が出現《<SPOT 946>》,"New powerful enemy at ""<SPOT 946>"""
AREA_RANK_REWARD_309,封鎖エリアが開放《<SPOT 911>》,"Unblock area ""<SPOT 911>"""
AREA_RANK_REWARD_310,新たな強敵が出現《<SPOT 947>》,"New powerful enemy at ""<SPOT 947>"""
AREA_RANK_REWARD_311,"新たな強敵が出現《<SPOT 948>》
封鎖交通路が復旧《<SPOT 948>近くの大橋》","New powerful enemy at ""<SPOT 948>""
Restore path ""bridge near <SPOT 948>"""
AREA_RANK_REWARD_312,封鎖エリアが開放《<SPOT 913>》,"Unblock area ""<SPOT 913>"""
AREA_RANK_REWARD_313,"新たな強敵が出現《<SPOT 949>》
新たな採取品が出現《キンガライト》","New powerful enemy at ""<SPOT 949>""
New collectable item ""Kingalite"" appears"
AREA_RANK_REWARD_314,封鎖エリアが開放《<SPOT 912>》,"Unblock area ""<SPOT 912>"""
AREA_RANK_REWARD_315,支援品のランクアップ,Rank up of support goods
AREA_RANK_REWARD_316,"封鎖交通路が復旧《<SPOT 950>へ続く大門・崖崩れ》
新たな強敵が出現《<SPOT 950>》","Restore path ""gate to <SPOT 950> blocked by cliff collapse""
New powerful enemy at ""<SPOT 950>"""
AREA_RANK_REWARD_317,"封鎖エリアが開放《<SPOT 914>》
封鎖エリアが開放《<SPOT 959>》","Unblock area ""<SPOT 914>""
Unblock area ""<SPOT 959>"""
AREA_RANK_REWARD_318,"新たな強敵が出現《<SPOT 953>》
封鎖エリアが開放《<SPOT 915>》","New powerful enemy at ""<SPOT 953>""
Unblock area ""<SPOT 915>"""
AREA_RANK_REWARD_319,封鎖エリアが開放《<SPOT 916>》,"Unblock area ""<SPOT 916>"""
AREA_RANK_REWARD_320,支援品のランクアップ,Rank up of support goods
