key,old,new
AREA_RANK_REWARD_9,支援品の配給,Distribution of support goods
AREA_RANK_REWARD_68,《ドリード監視塔》に新たな強敵が出現,"New powerful enemy at ""Dreed Watchtower"""
AREA_RANK_REWARD_69,《白砂河原》に新たな強敵が出現,"New powerful enemy at ""White Sands Riverbank"""
AREA_RANK_REWARD_70,封鎖エリア《風鳴り洞窟》開放,"Unblock area ""Howling Wind Cave"""
AREA_RANK_REWARD_71,《シーカー》のジョブマスターに紹介,"Introduction to ""Seeker"" Job Master"
AREA_RANK_REWARD_72,支援品ランクアップ,Rank up of support goods
AREA_RANK_REWARD_73,封鎖エリア《カタコンベ》開放,"Unblock area ""Catacombs"""
AREA_RANK_REWARD_74,《バートランド東関所》《グリッテン西側通路》開放,"Open ""Betland East Side"" and ""West Gritten Passage"""
AREA_RANK_REWARD_75,《歌姫の崖座》に新たな強敵が出現,"New powerful enemy at ""The Songstress' Cliff Perch"""
AREA_RANK_REWARD_76,支援品ランクアップ,Rank up of support goods
AREA_RANK_REWARD_201,《ダウ渓谷》各地にある未解放のリム転移 解放,"Release ""Dowe Valley"" Portcrystals"
AREA_RANK_REWARD_202,《石像立つ木陰》に新たな強敵が出現,"New powerful enemy at ""Bowered Stone Statues"""
AREA_RANK_REWARD_203,封鎖エリア《見捨てられた井戸》開放	,"Unblock area ""Forsaken Well"""
AREA_RANK_REWARD_204,《見捨てられた井戸》に新たな強敵が出現,"New powerful enemy at ""Forsaken Well"""
AREA_RANK_REWARD_328,支援品ランクアップ,Rank up of support goods
