key,old,new
AREA_RANK_REWARD_276,"支援品の配給
封鎖エリアが開放《<SPOT 893>》","Distribution of support goods
Unblock area ""<SPOT 893>"""
AREA_RANK_REWARD_277,新たな強敵が出現《<SPOT 918>》,"New powerful enemy at ""<SPOT 918>"""
AREA_RANK_REWARD_278,新たな強敵が出現《<SPOT 919>》,"New powerful enemy at ""<SPOT 919>"""
AREA_RANK_REWARD_279,封鎖エリアが開放《<SPOT 894>》,"Unblock area ""<SPOT 894>"""
AREA_RANK_REWARD_280,新たな強敵が出現《<SPOT 920>》,"New powerful enemy at ""<SPOT 920>"""
AREA_RANK_REWARD_281,"新たな強敵が出現《<SPOT 921>》
封鎖交通路が復旧《東エリアへ続く大橋》","New powerful enemy at ""<SPOT 921>""
Restore path ""bridge heading to the east area""
"
AREA_RANK_REWARD_282,封鎖エリアが開放《<SPOT 895>》,"Unblock area ""<SPOT 895>"""
AREA_RANK_REWARD_283,新たな採取品が出現《白骨岩》,"New collectable item ""White Bone Rock"" appears"
AREA_RANK_REWARD_284,新たな強敵が出現《<SPOT 922>》,"New powerful enemy at ""<SPOT 922>"""
AREA_RANK_REWARD_285,支援品のランクアップ,Rank up of support goods
AREA_RANK_REWARD_286,"封鎖エリアが開放《<SPOT 904>》
封鎖エリアが開放《<SPOT 898>》
封鎖交通路が復旧《ファーラナ高地の崖崩れ》","Unblock area ""<SPOT 904>""
Unblock area ""<SPOT 898>""
Restore path ""Farana Highland cliff collapse"""
AREA_RANK_REWARD_287,"新たな強敵が出現《<SPOT 924>》
封鎖エリアが開放《<SPOT 901>》","New powerful enemy at ""<SPOT 924>""
Unblock area ""<SPOT 901>"""
AREA_RANK_REWARD_288,封鎖エリアが開放《<SPOT 900>》,"Unblock area ""<SPOT 900>"""
AREA_RANK_REWARD_289,新たな強敵が出現《<SPOT 923>》,"New powerful enemy at ""<SPOT 923>"""
AREA_RANK_REWARD_290,支援品のランクアップ,Rank up of support goods
