key,old,new
CHAT_COM_119,募集中です,Looking for members
CHAT_COM_120,集まってください,Gather together
CHAT_COM_121,一緒にやりませんか？,Team up?
CHAT_COM_122,１人ですか？,Are you alone?
CHAT_COM_123,空きはありますか？,Any vacancies?
CHAT_COM_124,誘ってください,Please invite me
CHAT_COM_125,入れてください,Please let me join
CHAT_COM_126,リーダーは誰ですか？,Who is the leader?
CHAT_COM_127,こちらは短期間でもOKです,
CHAT_COM_128,フルパーティです,
CHAT_COM_129,手伝ってください,Please assist
CHAT_COM_130,解散します,Disbanding
CHAT_COM_131,席を外します,Taking a break
CHAT_COM_132,レベル差が少ないほうがいいですね,It's better to be within a few levels
CHAT_COM_133,タンク,Tank
CHAT_COM_134,近距離アタッカー,Short distance attacks
CHAT_COM_135,遠距離アタッカー,Long distance attacks
CHAT_COM_136,ヒーラー,Healer
CHAT_COM_137,強化役,Buffer
CHAT_COM_138,魔法攻撃役,Caster
CHAT_COM_139,参加を希望します,I hope I can participate
CHAT_COM_140,ソロ,Solo
CHAT_COM_141,リーダー,Leader
CHAT_COM_217,ポーンを参加させます,Pawns can participate
CHAT_COM_142,リーダーを変更します,Changing leader
